PCS length (L),Number of PCS of Length L
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,32569
21,29575
22,27202
23,25318
24,23205
25,20798
26,19307
27,17730
28,16523
29,15377
30,14214
31,13211
32,12322
33,11181
34,10543
35,9911
36,9314
37,8586
38,7930
39,7549
40,6864
41,6418
42,5796
43,5618
44,5371
45,4783
46,4501
47,4167
48,3960
49,3683
50,3477
51,3291
52,2987
53,2821
54,2728
55,2408
56,2519
57,2208
58,2033
59,1980
60,1863
61,1832
62,1568
63,1494
64,1404
65,1363
66,1302
67,1193
68,1089
69,1109
70,989
71,911
72,868
73,889
74,772
75,729
76,697
77,693
78,623
79,573
80,574
81,519
82,497
83,508
84,458
85,432
86,423
87,398
88,400
89,360
90,342
91,320
92,302
93,300
94,358
95,283
96,290
97,230
98,252
99,228
100,203
101,222
102,235
103,208
104,200
105,171
106,165
107,177
108,146
109,153
110,136
111,127
112,132
113,144
114,143
115,153
116,141
117,93
118,118
119,114
120,89
121,103
122,95
123,90
124,73
125,89
126,82
127,89
128,81
129,81
130,77
131,71
132,65
133,67
134,67
135,51
136,51
137,61
138,52
139,56
140,35
141,47
142,46
143,51
144,43
145,48
146,57
147,28
148,53
149,35
150,43
151,33
152,43
153,38
154,32
155,42
156,34
157,29
158,37
159,27
160,34
161,24
162,26
163,31
164,30
165,32
166,22
167,29
168,23
169,24
170,22
171,20
172,24
173,33
174,11
175,19
176,14
177,11
178,20
179,21
180,22
181,24
182,24
183,18
184,14
185,21
186,13
187,18
188,10
189,16
190,10
191,14
192,6
193,11
194,8
195,14
196,16
197,11
198,13
199,14
200,17
201,12
202,6
203,6
204,10
205,10
206,9
207,7
208,15
209,11
210,16
211,5
212,14
213,11
214,8
215,8
216,2
217,4
218,6
219,14
220,7
221,7
222,12
223,5
224,6
225,4
226,6
227,10
228,13
229,5
230,6
231,6
232,5
233,5
234,10
235,9
236,6
237,2
238,8
239,7
240,4
241,12
242,8
243,8
244,6
245,4
246,5
247,4
248,6
249,3
250,2
251,4
252,1
253,2
254,4
255,5
256,2
257,2
258,3
259,3
260,4
261,3
262,2
263,5
264,3
265,4
266,3
267,4
268,3
269,3
270,4
271,2
272,4
273,4
274,4
275,9
276,2
277,2
278,2
279,4
280,2
281,2
282,3
283,6
284,5
285,3
286,0
287,3
288,1
289,4
290,2
291,2
292,2
293,0
294,2
295,2
296,1
297,4
298,0
299,2
300,8
301,3
302,1
303,4
304,2
305,3
306,1
307,3
308,4
309,2
310,3
311,4
312,2
313,1
314,3
315,2
316,2
317,1
318,2
319,0
320,1
321,2
322,1
323,2
324,0
325,5
326,1
327,2
328,2
329,0
330,1
331,3
332,2
333,2
334,1
335,1
336,1
337,1
338,3
339,4
340,2
341,1
342,2
343,0
344,1
345,0
346,1
347,0
348,1
349,3
350,0
351,1
352,1
353,0
354,2
355,0
356,1
357,1
358,2
359,1
360,1
361,2
362,2
363,2
364,2
365,2
366,0
367,1
368,1
369,0
370,0
371,0
372,0
373,0
374,1
375,0
376,0
377,0
378,1
379,1
380,1
381,0
382,0
383,0
384,0
385,1
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,2
394,1
395,1
396,0
397,1
398,0
399,0
400,1
401,1
402,1
403,1
404,0
405,0
406,0
407,1
408,0
409,0
410,2
411,0
412,1
413,0
414,0
415,0
416,0
417,2
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,1
426,0
427,1
428,1
429,1
430,1
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,1
447,0
448,0
449,0
450,0
451,0
452,0
453,1
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,1
462,0
463,1
464,0
465,0
466,0
467,0
468,0
469,0
470,1
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,1
486,0
487,1
488,0
489,0
490,0
491,0
492,1
493,2
494,0
495,1
496,1
497,1
498,0
499,1
500,0
501,1
502,1
503,0
504,0
505,0
506,0
507,0
508,1
509,0
510,0
511,0
512,0
513,0
514,0
515,1
516,0
