PCS length (L),Number of PCS of Length L
0,0
1,24428
2,28247
3,36814
4,34510
5,34463
6,35210
7,37316
8,37824
9,37925
10,39625
11,40596
12,40861
13,40985
14,42412
15,42209
16,40568
17,42660
18,40359
19,42115
20,38670
21,36132
22,37764
23,36720
24,36295
25,35120
26,32891
27,33367
28,31104
29,32143
30,30452
31,27991
32,28615
33,27683
34,28555
35,28116
36,26768
37,26538
38,25634
39,26355
40,25618
41,24615
42,24065
43,23465
44,23197
45,22818
46,22796
47,22204
48,22151
49,21617
50,21382
51,21084
52,21326
53,20769
54,20535
55,20176
56,20178
57,20303
58,19881
59,19635
60,19360
61,19591
62,19259
63,19460
64,19279
65,19037
66,18667
67,18660
68,18751
69,18681
70,18686
71,18586
72,18610
73,18456
74,18603
75,18335
76,18127
77,18290
78,18222
79,18341
80,18429
81,17880
82,17724
83,17389
84,17604
85,17297
86,17579
87,17361
88,17300
89,17317
90,17327
91,17420
92,17009
93,17232
94,17037
95,17179
96,17141
97,17099
98,17164
99,16977
100,17161
101,17042
102,17054
103,17112
104,17221
105,17636
106,17545
107,18248
108,17572
109,17787
110,17348
111,18037
112,17341
113,17292
114,17441
115,17641
116,18106
117,18902
118,20443
119,19552
120,19580
121,18140
122,17998
123,18260
124,19221
125,19913
126,21398
127,19622
128,19730
129,17922
130,18194
131,18685
132,19166
133,19054
134,17966
135,17330
136,16928
137,16545
138,16073
139,15862
140,15836
141,15845
142,15651
143,15410
144,15159
145,15209
146,15149
147,15028
148,14885
149,15175
150,14870
151,14828
152,14809
153,14951
154,15189
155,15418
156,15577
157,15437
158,15486
159,15427
160,15580
161,15753
162,15892
163,15769
164,15559
165,15473
166,15436
167,15240
168,15013
169,14823
170,14690
171,14629
172,14237
173,14141
174,14151
175,14004
176,13881
177,13400
178,13198
179,13179
180,12803
181,12660
182,12459
183,12320
184,12196
185,12102
186,12069
187,11864
188,11822
189,11318
190,11297
191,11239
192,10915
193,10784
194,10575
195,10643
196,10429
197,10464
198,10319
199,10123
200,10179
201,10087
202,10140
203,10047
204,10095
205,9937
206,9855
207,9825
208,9777
209,9874
210,9682
211,9587
212,9526
213,9481
214,9340
215,9335
216,9263
217,9306
218,9274
219,9046
220,9026
221,8919
222,8692
223,8822
224,8724
225,8589
226,8630
227,8540
228,8419
229,8547
230,8096
231,8199
232,8003
233,7902
234,7801
235,8066
236,7766
237,7895
238,7676
239,7697
240,7510
241,7645
242,7460
243,7434
244,7472
245,7212
246,7215
247,6990
248,7276
249,7056
250,7037
251,7029
252,6948
253,7119
254,7011
255,6974
256,6863
257,6997
258,6956
259,6868
260,7056
261,7005
262,7138
263,7177
264,7284
265,7139
266,7466
267,7343
268,7300
269,7476
270,7627
271,7773
272,8030
273,8556
274,8923
275,9128
276,9443
277,10125
278,11129
279,12970
280,15652
281,18841
282,20023
283,15990
284,14247
285,13458
286,13541
287,13757
288,14063
289,14855
290,15190
291,15771
292,16570
293,17171
294,17258
295,17958
296,18002
297,17557
298,16886
299,16092
300,15396
301,14365
302,13587
303,12969
304,12014
305,11595
306,10972
307,10209
308,9846
309,9435
310,8968
311,8472
312,7919
313,6871
314,6198
315,6017
316,5633
317,5324
318,5154
319,4943
320,4790
321,4798
322,4816
323,4751
324,4620
325,4558
326,4632
327,4636
328,4518
329,4649
330,4531
331,4422
332,4383
333,4477
334,4366
335,4410
336,4484
337,4325
338,4188
339,4200
340,4215
341,4180
342,4123
343,4219
344,4211
345,4085
346,4235
347,4139
348,4037
349,4034
350,4139
351,4037
352,4146
353,4211
354,4323
355,4384
356,4181
357,4251
358,4237
359,4256
360,4104
361,4225
362,4326
363,4302
364,4278
365,4077
366,4127
367,3989
368,3906
369,3836
370,3768
371,3711
372,3797
373,3770
374,3698
375,3720
376,3749
377,3754
378,3646
379,3555
380,3558
381,3455
382,3441
383,3362
384,3470
385,3480
386,3394
387,3380
388,3269
389,3375
390,3182
391,3330
392,3234
393,3315
394,3084
395,3225
396,3260
397,3226
398,3236
399,3284
400,3155
401,3126
402,3200
403,3187
404,3210
405,3137
406,3092
407,3160
408,3184
409,3074
410,3207
411,3125
412,2987
413,3081
414,3100
415,3101
416,3122
417,3095
418,3117
419,2913
420,3030
421,3031
422,2980
423,2995
424,2962
425,2936
426,2987
427,2918
428,2921
429,2955
430,2892
431,2908
432,2829
433,2750
434,2788
435,2858
436,2763
437,2853
438,2675
439,2763
440,2719
441,2851
442,2582
443,2627
444,2660
445,2625
446,2610
447,2575
448,2654
449,2554
450,2596
451,2559
452,2620
453,2575
454,2499
455,2482
456,2484
457,2434
458,2495
459,2423
460,2439
461,2422
462,2377
463,2449
464,2384
465,2363
466,2423
467,2315
468,2376
469,2359
470,2276
471,2296
472,2298
473,2297
474,2267
475,2202
476,2215
477,2117
478,2233
479,2144
480,2228
481,2262
482,2120
483,2102
484,2108
485,2171
486,2012
487,2166
488,2083
489,2139
490,2073
491,2052
492,2129
493,1987
494,2026
495,2094
496,1956
497,1992
498,1957
499,2010
500,1927
501,1991
502,1978
503,1905
504,1940
505,1832
506,1932
507,1851
508,1916
509,1879
510,1902
511,1899
512,1905
513,1883
514,1823
515,1897
516,1901
517,1883
518,1784
519,1810
520,1852
521,1808
522,1769
523,1758
524,1728
525,1767
526,1731
527,1763
528,1693
529,1738
530,1740
531,1726
532,1703
533,1658
534,1627
535,1686
536,1667
537,1691
538,1682
539,1589
540,1666
541,1566
542,1625
543,1576
544,1529
545,1555
546,1634
547,1588
548,1558
549,1587
550,1523
551,1505
552,1616
553,1533
554,1573
555,1480
556,1430
557,1539
558,1473
559,1480
560,1398
561,1448
562,1444
563,1458
564,1420
565,1395
566,1415
567,1439
568,1378
569,1415
570,1358
571,1394
572,1341
573,1410
574,1359
575,1400
576,1396
577,1369
578,1293
579,1363
580,1277
581,1281
582,1329
583,1373
584,1279
585,1276
586,1257
587,1324
588,1311
589,1315
590,1290
591,1336
592,1298
593,1281
594,1256
595,1364
596,1254
597,1212
598,1244
599,1207
600,1198
601,1276
602,1201
603,1267
604,1237
605,1195
606,1252
607,1234
608,1270
609,1238
610,1212
611,1200
612,1241
613,1231
614,1229
615,1129
616,1173
617,1129
618,1102
619,1124
620,1168
621,1136
622,1098
623,1167
624,1110
625,1122
626,1145
627,1128
628,1088
