PCS length (L),Number of PCS of Length L
0,0
1,48858380
2,32912984
3,21493036
4,14127750
5,9556481
6,6103393
7,4121860
8,2990677
9,1931119
10,1358328
11,1085640
12,698122
13,517294
14,464224
15,292401
16,227783
17,230091
18,142177
19,116522
20,128077
21,78176
22,66540
23,77479
24,46918
25,40517
26,50072
27,30096
28,26393
29,33526
30,20310
31,17798
32,23036
33,14023
34,12565
35,16307
36,10116
37,9056
38,11891
39,7612
40,6669
41,8783
42,5606
43,5089
44,6550
45,4203
46,3931
47,5044
48,3330
49,3017
50,3865
51,2533
52,2453
53,2926
54,2202
55,1909
56,2407
57,1728
58,1576
59,1932
60,1349
61,1342
62,1593
63,1126
64,1103
65,1263
66,929
67,928
68,1032
69,775
70,789
71,883
72,696
73,647
74,725
75,595
76,572
77,650
78,509
79,501
80,531
81,442
82,425
83,457
84,417
85,387
86,406
87,362
88,320
89,343
90,310
91,304
92,298
93,276
94,241
95,292
96,221
97,224
98,268
99,231
100,185
101,226
102,203
103,169
104,197
105,155
106,171
107,190
108,149
109,150
110,155
111,132
112,162
113,129
114,131
115,121
116,117
117,112
118,104
119,124
120,99
121,104
122,95
123,97
124,107
125,98
126,90
127,87
128,82
129,95
130,75
131,82
132,59
133,76
134,61
135,67
136,67
137,72
138,59
139,53
140,61
141,62
142,63
143,48
144,46
145,55
146,64
147,48
148,43
149,41
150,49
151,48
152,54
153,45
154,34
155,27
156,45
157,23
158,43
159,38
160,28
161,33
162,31
163,32
164,34
165,29
166,25
167,32
168,37
169,34
170,22
171,36
172,27
173,25
174,29
175,30
176,25
177,24
178,23
179,25
180,19
181,20
182,30
183,17
184,22
185,21
186,15
187,15
188,18
189,31
190,19
191,14
192,18
193,22
194,14
195,9
196,16
197,9
198,9
199,10
200,15
201,11
202,15
203,11
204,12
205,9
206,10
207,13
208,5
209,15
210,9
211,9
212,13
213,7
214,8
215,11
216,6
217,16
218,6
219,13
220,10
221,10
222,8
223,16
224,12
225,5
226,6
227,11
228,7
229,7
230,6
231,5
232,13
233,7
234,7
235,8
236,6
237,9
238,7
239,9
240,4
241,4
242,6
243,7
244,3
245,3
246,3
247,8
248,5
249,9
250,4
251,5
252,7
253,1
254,1
255,1
256,2
257,5
258,2
259,3
260,2
261,2
262,3
263,3
264,0
265,3
266,2
267,6
268,5
269,2
270,4
271,5
272,4
273,5
274,2
275,7
276,2
277,4
278,7
279,3
280,2
281,2
282,2
283,4
284,2
285,2
286,3
287,1
288,1
289,3
290,2
291,1
292,1
293,3
294,1
295,2
296,8
297,2
298,4
299,2
300,3
301,2
302,2
303,0
304,2
305,2
306,0
307,3
308,4
309,1
310,5
311,4
312,3
313,2
314,0
315,1
316,2
317,0
318,0
319,2
320,2
321,3
322,3
323,3
324,3
325,1
326,2
327,3
328,2
329,1
330,2
331,1
332,0
333,0
334,0
335,1
336,2
337,0
338,1
339,0
340,1
341,2
342,0
343,2
344,2
345,2
346,0
347,2
348,1
349,1
350,1
351,0
352,1
353,3
354,1
355,1
356,3
357,1
358,1
359,0
360,0
361,0
362,1
363,3
364,3
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,1
373,2
374,1
375,0
376,3
377,1
378,0
379,0
380,1
381,0
382,0
383,0
384,1
385,1
386,1
387,0
388,0
389,1
390,0
391,0
392,0
393,2
394,1
395,2
396,0
397,2
398,0
399,0
400,0
401,0
402,1
403,1
404,0
405,0
406,0
407,0
408,0
409,1
410,2
411,0
412,0
413,0
414,1
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,1
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,1
440,0
441,0
442,1
443,0
444,0
445,1
446,0
447,1
448,1
449,0
450,0
451,0
452,1
453,1
454,0
455,0
456,1
457,1
458,1
459,0
460,0
461,1
462,0
463,2
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,1
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,2
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,1
498,0
499,0
500,0
501,0
502,1
503,0
504,1
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,1
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,1
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,1
601,0
