PCS length (L),Number of PCS of Length L
0,0
1,14837435
2,13027466
3,11171580
4,9490476
5,8022043
6,6605233
7,5472512
8,4563349
9,3727040
10,3064893
11,2559292
12,2082753
13,1724567
14,1459226
15,1190766
16,991236
17,855319
18,695619
19,587851
20,516327
21,420450
22,357741
23,323637
24,262756
25,225257
26,209213
27,169344
28,146839
29,140919
30,113601
31,99304
32,97698
33,78289
34,68903
35,70401
36,55509
37,49727
38,52459
39,40904
40,36643
41,39525
42,30839
43,27789
44,31218
45,23661
46,21770
47,24831
48,18937
49,17271
50,20386
51,15020
52,14121
53,16584
54,12400
55,11533
56,14006
57,10441
58,9501
59,11635
60,8576
61,7981
62,9993
63,7164
64,6784
65,8556
66,6252
67,5850
68,7329
69,5333
70,5012
71,6140
72,4584
73,4419
74,5400
75,4019
76,3747
77,4660
78,3371
79,3498
80,4124
81,3096
82,2918
83,3629
84,2720
85,2471
86,3208
87,2326
88,2293
89,2792
90,2166
91,1973
92,2487
93,1833
94,1733
95,2237
96,1573
97,1626
98,1916
99,1473
100,1360
101,1723
102,1306
103,1285
104,1585
105,1173
106,1136
107,1460
108,1047
109,959
110,1264
111,956
112,938
113,1131
114,857
115,845
116,1044
117,748
118,737
119,920
120,704
121,696
122,789
123,668
124,578
125,675
126,605
127,524
128,683
129,511
130,474
131,613
132,471
133,464
134,523
135,446
136,416
137,494
138,384
139,387
140,426
141,321
142,335
143,395
144,301
145,320
146,378
147,292
148,284
149,347
150,274
151,252
152,296
153,266
154,237
155,273
156,239
157,185
158,263
159,198
160,199
161,226
162,183
163,184
164,211
165,162
166,184
167,186
168,168
169,176
170,180
171,160
172,161
173,168
174,143
175,118
176,125
177,138
178,120
179,154
180,153
181,106
182,141
183,102
184,112
185,112
186,100
187,106
188,109
189,84
190,95
191,108
192,99
193,89
194,83
195,75
196,78
197,109
198,65
199,72
200,87
201,55
202,85
203,81
204,70
205,70
206,68
207,62
208,57
209,75
210,65
211,70
212,69
213,53
214,44
215,59
216,49
217,67
218,63
219,41
220,42
221,34
222,51
223,34
224,38
225,50
226,42
227,37
228,36
229,38
230,52
231,34
232,36
233,39
234,41
235,30
236,35
237,33
238,31
239,28
240,35
241,35
242,40
243,29
244,34
245,28
246,20
247,33
248,26
249,26
250,18
251,27
252,19
253,32
254,21
255,21
256,24
257,27
258,24
259,16
260,20
261,19
262,30
263,19
264,21
265,21
266,20
267,13
268,21
269,17
270,22
271,20
272,26
273,17
274,18
275,18
276,21
277,19
278,18
279,17
280,8
281,22
282,8
283,11
284,14
285,15
286,12
287,18
288,16
289,13
290,15
291,7
292,13
293,17
294,21
295,7
296,11
297,17
298,17
299,17
300,10
301,5
302,12
303,15
304,14
305,13
306,9
307,15
308,10
309,8
310,11
311,7
312,9
313,8
314,19
315,11
316,13
317,9
318,7
319,14
320,10
321,11
322,12
323,12
324,8
325,8
326,9
327,9
328,15
329,8
330,9
331,3
332,3
333,6
334,8
335,2
336,6
337,8
338,5
339,3
340,6
341,7
342,7
343,3
344,4
345,10
346,7
347,2
348,3
349,6
350,2
351,7
352,2
353,10
354,1
355,1
356,4
357,6
358,6
359,6
360,4
361,3
362,5
363,3
364,6
365,4
366,6
367,4
368,5
369,6
370,1
371,8
372,1
373,7
374,4
375,2
376,9
377,5
378,4
379,1
380,6
381,4
382,3
383,6
384,4
385,2
386,4
387,2
388,8
389,4
390,4
391,4
392,0
393,2
394,6
395,5
396,0
397,2
398,1
399,3
400,2
401,5
402,0
403,2
404,1
405,1
406,4
407,2
408,3
409,5
410,2
411,3
412,3
413,5
414,1
415,3
416,3
417,3
418,1
419,0
420,3
421,1
422,2
423,3
424,2
425,1
426,4
427,5
428,2
429,3
430,3
431,0
432,1
433,3
434,2
435,1
436,1
437,0
438,2
439,2
440,2
441,2
442,3
443,2
444,4
445,1
446,1
447,1
448,2
449,0
450,0
451,3
452,1
453,2
454,1
455,1
456,4
457,2
458,0
459,1
460,1
461,1
462,1
463,3
464,3
465,0
466,2
467,1
468,1
469,0
470,2
471,1
472,0
473,1
474,3
475,0
476,2
477,3
478,2
479,1
480,1
481,1
482,3
483,0
484,0
485,1
486,1
487,1
488,1
489,1
490,0
491,1
492,3
493,0
494,1
495,2
496,1
497,1
498,3
499,1
500,0
501,3
502,3
503,1
504,1
505,1
506,3
507,0
508,2
509,2
510,0
511,2
512,2
513,2
514,1
515,0
516,0
517,1
518,1
519,0
520,1
521,1
522,0
523,0
524,1
525,0
526,0
527,0
528,1
529,1
530,2
531,0
532,0
533,0
534,0
535,0
536,1
537,0
538,0
539,1
540,1
541,3
542,0
543,1
544,0
545,0
546,1
547,1
548,0
549,1
550,1
551,2
552,3
553,0
554,1
555,0
556,1
557,1
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,1
568,0
569,0
570,1
571,0
572,0
573,0
574,0
575,1
576,1
577,0
578,1
579,0
580,0
581,1
582,1
583,2
584,1
585,1
586,1
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,1
601,0
602,0
603,0
604,1
605,1
606,0
607,0
608,1
609,0
610,0
611,0
612,0
613,1
614,0
615,0
616,1
617,0
618,0
619,0
620,0
621,0
622,0
623,1
624,0
625,0
