PCS length (L),Number of PCS of Length L
0,0
1,29457554
2,24090228
3,20756453
4,17756064
5,15404009
6,13350097
7,11670972
8,10280266
9,9001439
10,7921241
11,7050269
12,6197872
13,5521680
14,4945930
15,4379456
16,3894631
17,3478932
18,3066083
19,2736137
20,2474854
21,2191807
22,1957691
23,1761143
24,1554780
25,1395007
26,1262832
27,1119701
28,1002340
29,911642
30,808342
31,725709
32,661612
33,584024
34,526055
35,482292
36,428101
37,385024
38,355750
39,314049
40,283843
41,262015
42,231683
43,209495
44,194879
45,171810
46,155934
47,146231
48,128985
49,117574
50,111092
51,97738
52,88729
53,84664
54,74251
55,68445
56,65475
57,56710
58,52173
59,50828
60,43754
61,40525
62,39383
63,34297
64,31554
65,31246
66,27113
67,24925
68,24880
69,21448
70,19906
71,20067
72,17130
73,16113
74,16650
75,14271
76,12907
77,13682
78,11526
79,10767
80,11183
81,9297
82,8742
83,9273
84,7804
85,7266
86,7819
87,6313
88,6242
89,6570
90,5476
91,5350
92,5636
93,4937
94,4571
95,4833
96,4212
97,3742
98,4107
99,3529
100,3317
101,3636
102,2940
103,2994
104,3186
105,2794
106,2668
107,2815
108,2390
109,2390
110,2471
111,2220
112,2045
113,2274
114,1936
115,1734
116,2003
117,1626
118,1579
119,1713
120,1475
121,1425
122,1567
123,1322
124,1313
125,1473
126,1227
127,1167
128,1273
129,1029
130,1080
131,1149
132,1002
133,988
134,1050
135,901
136,882
137,971
138,802
139,797
140,847
141,777
142,765
143,730
144,721
145,673
146,701
147,617
148,600
149,726
150,568
151,553
152,618
153,526
154,498
155,540
156,472
157,460
158,474
159,442
160,441
161,487
162,428
163,403
164,448
165,383
166,393
167,408
168,334
169,322
170,340
171,352
172,295
173,341
174,317
175,299
176,314
177,266
178,285
179,326
180,243
181,231
182,277
183,250
184,233
185,262
186,239
187,231
188,223
189,202
190,204
191,205
192,192
193,182
194,192
195,190
196,178
197,202
198,178
199,137
200,177
201,160
202,151
203,163
204,150
205,172
206,143
207,133
208,119
209,147
210,148
211,161
212,122
213,143
214,145
215,125
216,114
217,99
218,114
219,95
220,100
221,116
222,109
223,111
224,107
225,113
226,101
227,96
228,96
229,87
230,99
231,95
232,84
233,82
234,58
235,76
236,84
237,86
238,74
239,89
240,61
241,72
242,85
243,73
244,87
245,84
246,73
247,70
248,67
249,61
250,73
251,63
252,52
253,63
254,51
255,69
256,53
257,53
258,51
259,63
260,56
261,55
262,56
263,49
264,43
265,51
266,48
267,50
268,48
269,42
270,46
271,44
272,43
273,54
274,40
275,40
276,29
277,38
278,44
279,49
280,43
281,48
282,33
283,42
284,36
285,40
286,34
287,42
288,32
289,32
290,26
291,32
292,33
293,21
294,20
295,29
296,28
297,38
298,32
299,33
300,29
301,28
302,27
303,19
304,30
