PCS length (L),Number of PCS of Length L
0,0
1,16807
2,16140
3,19930
4,17747
5,17149
6,17710
7,17919
8,18254
9,18240
10,19049
11,19082
12,19416
13,19657
14,19763
15,19904
16,18977
17,23533
18,21518
19,23698
20,21733
21,20157
22,23413
23,22088
24,24050
25,25597
26,23077
27,25259
28,22626
29,25266
30,24867
31,21971
32,23451
33,22446
34,24341
35,24140
36,22327
37,22663
38,21953
39,23100
40,22365
41,21193
42,20672
43,20076
44,20114
45,19528
46,19150
47,18895
48,18243
49,18113
50,17748
51,17461
52,17652
53,16875
54,16646
55,16376
56,15996
57,16193
58,15906
59,15574
60,15528
61,15523
62,15114
63,15275
64,15055
65,15104
66,14821
67,14885
68,14930
69,14716
70,14725
71,14616
72,14656
73,14614
74,14624
75,14455
76,14213
77,14269
78,14450
79,14648
80,14596
81,14184
82,14021
83,13726
84,13915
85,13815
86,13825
87,13543
88,13473
89,13667
90,13851
91,13805
92,13482
93,13864
94,13470
95,13670
96,13858
97,13687
98,13677
99,13660
100,13562
101,13669
102,13687
103,13771
104,13597
105,13992
106,13945
107,14349
108,14025
109,14148
110,13781
111,14233
112,13746
113,13937
114,13934
115,14097
116,14475
117,15062
118,16072
119,15401
120,15384
121,14578
122,14555
123,14676
124,15366
125,15705
126,16350
127,15484
128,15364
129,14557
130,14630
131,15382
132,15609
133,15580
134,14299
135,13963
136,13757
137,13251
138,12931
139,12812
140,12775
141,12839
142,12620
143,12487
144,12222
145,12206
146,12212
147,12370
148,11898
149,12197
150,11997
151,12118
152,12000
153,12066
154,12160
155,12284
156,12355
157,12037
158,12160
159,12122
160,12308
161,12173
162,12469
163,12327
164,12185
165,11930
166,12204
167,11924
168,11837
169,11779
170,11655
171,11711
172,11491
173,11218
174,11583
175,11388
176,11409
177,11021
178,11055
179,11000
180,10655
181,10725
182,10470
183,10333
184,10360
185,10283
186,10447
187,10117
188,10187
189,9698
190,9645
191,9659
192,9402
193,9274
194,9292
195,9245
196,8920
197,8957
198,8880
199,8722
200,8971
201,8822
202,8749
203,8653
204,8817
205,8684
206,8541
207,8517
208,8497
209,8702
210,8499
211,8475
212,8268
213,8365
214,8302
215,8153
216,8246
217,8292
218,8237
219,8074
220,7989
221,7952
222,7731
223,7683
224,7607
225,7514
226,7582
227,7426
228,7351
229,7519
230,7199
231,7177
232,7101
233,6911
234,6912
235,7051
236,6976
237,6891
238,6608
239,6669
240,6384
241,6440
242,6452
243,6418
244,6416
245,6095
246,6200
247,6027
248,6097
249,5951
250,5918
251,5992
252,5945
253,5885
254,5825
255,5774
256,5673
257,5835
258,5820
259,5680
260,5687
261,5648
262,5707
263,5929
264,5882
265,5800
266,5975
267,5917
268,5985
269,6060
270,5955
271,6121
272,6428
273,6719
274,6941
275,7142
276,7261
277,7806
278,8354
279,9387
280,11189
281,12880
282,13891
283,11846
284,10842
285,10784
286,10803
287,11347
288,11660
289,12364
290,12732
291,13311
292,14397
293,15041
294,15732
295,16355
296,16829
297,17134
298,17047
299,16957
300,16448
301,15919
302,15763
303,15616
304,14823
305,14692
306,14289
307,14027
308,13889
309,13595
310,13313
311,12547
312,11692
313,9343
314,8289
315,7588
316,6857
317,6440
318,6040
319,5814
320,5565
321,5453
322,5310
323,5002
324,4994
325,4811
326,4847
327,4843
328,4628
329,4577
330,4521
331,4456
332,4289
333,4306
334,4211
335,4232
336,4346
337,4112
338,4023
339,3869
340,4014
341,4023
342,3772
343,3945
344,3802
345,3762
346,3819
347,3802
348,3696
349,3640
350,3718
351,3704
352,3731
353,3789
354,3989
355,4002
356,3849
357,3857
358,3822
359,3965
360,3791
361,3856
362,4076
363,3951
364,3895
365,3722
366,3784
367,3538
368,3629
369,3537
370,3462
371,3391
372,3482
373,3409
374,3445
375,3360
376,3452
377,3381
378,3304
379,3248
380,3196
381,3125
382,3043
383,3104
384,3073
385,3083
386,3002
387,3037
388,3008
389,2854
390,2925
391,2952
392,2847
393,2947
394,2750
395,2867
396,2876
397,2884
398,2867
399,2888
400,2836
401,2754
402,2905
403,2797
404,2899
405,2791
406,2796
407,2865
408,2838
409,2728
410,2786
411,2781
412,2682
413,2728
414,2816
415,2844
416,2740
417,2744
418,2773
419,2770
420,2670
421,2753
422,2686
423,2671
424,2622
425,2692
426,2655
427,2629
428,2683
429,2667
430,2646
431,2662
432,2652
433,2554
434,2537
435,2590
436,2589
437,2673
438,2497
439,2507
440,2545
441,2548
442,2347
443,2420
444,2450
445,2346
446,2466
447,2433
448,2495
449,2428
450,2379
451,2457
452,2401
453,2402
454,2336
455,2308
456,2330
457,2285
458,2317
459,2247
460,2285
461,2288
462,2258
463,2316
464,2220
465,2176
466,2267
467,2193
468,2257
469,2223
470,2183
471,2146
472,2143
473,2069
474,2129
475,2111
476,2071
477,2007
478,2104
479,1989
480,2043
481,2163
482,2087
483,1968
484,1912
485,2091
486,1933
487,2099
488,1968
489,2105
490,1981
491,1973
492,2044
493,1919
494,1880
495,2005
496,1866
497,1936
498,1907
499,1901
500,1796
501,1832
502,1900
503,1828
504,1838
505,1745
506,1845
507,1733
508,1835
509,1786
510,1764
511,1825
512,1787
513,1819
514,1774
515,1834
516,1733
517,1751
518,1672
519,1710
520,1747
521,1727
522,1700
523,1667
524,1659
525,1698
526,1688
527,1688
528,1619
529,1726
530,1682
531,1639
532,1610
533,1630
534,1563
535,1621
536,1678
537,1578
538,1650
539,1514
540,1651
541,1510
542,1582
543,1529
544,1471
545,1542
546,1545
547,1547
548,1463
549,1531
550,1541
551,1565
552,1560
553,1466
554,1539
555,1413
556,1471
557,1457
558,1475
559,1393
560,1412
561,1380
562,1399
563,1409
564,1342
565,1406
566,1328
567,1381
568,1365
569,1370
570,1369
571,1336
572,1327
573,1372
574,1313
575,1311
576,1362
577,1317
578,1330
579,1275
580,1293
581,1295
582,1298
583,1296
584,1261
585,1297
586,1237
587,1373
588,1310
589,1339
590,1336
591,1322
592,1305
593,1276
594,1207
595,1277
596,1301
597,1220
598,1287
599,1198
600,1229
601,1223
602,1232
603,1311
604,1195
605,1196
606,1329
607,1315
608,1253
609,1258
610,1277
611,1241
612,1260
613,1249
614,1235
615,1212
616,1159
617,1112
618,1142
619,1231
620,1108
621,1141
622,1172
623,1144
624,1139
625,1154
626,1131
627,1140
628,1120
629,1094
630,1107
631,1066
632,1079
633,1102
634,1132
635,1108
636,1115
637,1098
638,1035
639,1062
640,1038
641,1080
642,1033
643,1055
644,985
645,1006
646,949
647,1031
648,1050
649,1015
650,989
651,1047
652,958
653,989
654,1030
655,1014
656,1015
657,947
658,1015
659,958
660,1001
661,955
662,969
663,1099
664,1018
665,997
666,988
667,942
668,914
669,1013
670,936
671,993
672,968
673,963
674,940
675,936
676,917
677,934
678,938
679,940
680,950
681,898
682,983
683,923
684,933
685,952
686,907
687,925
688,957
689,875
690,926
691,882
692,877
693,934
694,897
695,889
696,873
697,852
698,904
699,879
700,877
701,870
702,778
703,829
704,889
705,863
706,850
707,822
708,846
709,791
710,800
711,806
712,885
713,809
714,834
715,821
716,857
717,849
718,844
719,876
720,808
721,789
722,783
723,812
724,792
725,789
726,833
727,874
728,737
729,817
730,779
731,825
732,766
733,744
734,781
735,768
736,815
737,787
738,736
739,779
740,781
741,807
742,826
743,783
744,794
745,714
746,779
747,784
748,764
749,737
750,727
751,794
752,782
753,806
754,745
755,767
756,743
757,769
758,736
759,681
760,723
761,774
762,738
763,735
764,709
765,714
766,731
767,731
768,730
769,715
770,706
771,705
772,755
773,702
