PCS length (L),Number of PCS of Length L
0,0
1,20646828
2,13152015
3,7170690
4,4184130
5,2862921
6,1476100
7,950165
8,805361
9,413210
10,290152
11,304345
12,154383
13,117505
14,141349
15,70785
16,56344
17,73900
18,37187
19,31301
20,41085
21,21464
22,18338
23,24175
24,13108
25,11295
26,15164
27,8615
28,7450
29,9689
30,5677
31,5104
32,6377
33,4123
34,3556
35,4442
36,2898
37,2733
38,3177
39,2213
40,2021
41,2361
42,1738
43,1559
44,1813
45,1322
46,1202
47,1350
48,1077
49,998
50,1127
51,880
52,748
53,920
54,671
55,663
56,694
57,671
58,557
59,579
60,501
61,469
62,498
63,422
64,369
65,408
66,363
67,326
68,340
69,303
70,300
71,302
72,244
73,263
74,227
75,243
76,228
77,234
78,221
79,215
80,181
81,158
82,158
83,168
84,151
85,142
86,158
87,150
88,127
89,134
90,126
91,100
92,116
93,117
94,99
95,119
96,96
97,92
98,108
99,87
100,77
101,94
102,74
103,73
104,74
105,78
106,80
107,75
108,62
109,51
110,85
111,51
112,43
113,73
114,51
115,47
116,64
117,51
118,47
119,48
120,47
121,41
122,34
123,39
124,48
125,40
126,48
127,40
128,56
129,31
130,38
131,18
132,32
133,33
134,38
135,29
136,27
137,30
138,26
139,30
140,24
141,25
142,18
143,29
144,28
145,20
146,30
147,19
148,17
149,23
150,25
151,19
152,22
153,26
154,16
155,21
156,26
157,16
158,20
159,19
160,24
161,10
162,14
163,20
164,13
165,19
166,17
167,14
168,19
169,13
170,16
171,7
172,8
173,11
174,11
175,9
176,13
177,12
178,10
179,12
180,15
181,12
182,11
183,20
184,7
185,9
186,11
187,13
188,14
189,7
190,9
191,8
192,10
193,10
194,7
195,12
196,8
197,6
198,6
199,9
200,11
201,3
202,4
203,8
204,6
205,6
206,5
207,8
208,10
209,12
210,10
211,6
212,2
213,2
214,1
215,5
216,3
217,1
218,4
219,1
220,6
221,5
222,3
223,3
224,4
225,5
226,4
227,7
228,6
229,3
230,2
231,2
232,2
233,7
234,4
235,2
236,4
237,5
238,6
239,3
240,3
241,5
242,3
243,3
244,3
245,4
246,3
247,7
248,1
249,3
250,2
251,3
252,3
253,1
254,1
255,0
256,1
257,3
258,3
259,3
260,0
261,2
262,7
263,5
264,1
265,1
266,2
267,1
268,3
269,0
270,2
271,3
272,2
273,2
274,1
275,1
276,2
277,2
278,4
279,2
280,3
281,1
282,1
283,2
284,1
285,0
286,1
287,1
288,0
289,4
290,3
291,4
292,2
293,0
294,3
295,0
296,0
297,1
298,1
299,3
300,0
301,1
302,1
303,2
304,0
305,0
306,0
307,2
308,0
309,0
310,2
311,0
312,2
313,0
314,2
315,2
316,1
317,2
318,0
319,0
320,1
321,1
322,0
323,2
324,0
325,0
326,0
327,3
328,1
329,0
330,1
331,2
332,0
333,1
334,2
335,1
336,0
337,0
338,0
339,0
340,2
341,0
342,1
343,0
344,0
345,1
346,0
347,1
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,1
356,0
357,0
358,1
359,1
360,0
361,0
362,0
363,1
364,1
365,0
366,0
367,1
368,0
369,1
370,0
371,0
372,0
373,0
374,1
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,1
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,1
399,0
400,1
401,0
402,1
403,0
404,0
405,0
406,1
407,0
408,0
409,0
410,0
411,0
412,0
413,1
414,1
415,1
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,2
433,0
434,0
435,0
436,0
437,1
438,1
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,1
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,1
460,0
461,0
462,0
463,0
464,0
465,0
466,1
467,0
468,0
469,1
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,1
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,0
491,1
492,0
493,0
494,1
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,1
527,1
528,0
529,0
530,1
531,0
532,0
533,1
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,1
559,0
560,1
561,0
562,0
563,0
564,0
565,1
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,1
586,0
