PCS length (L),Number of PCS of Length L
0,0
1,51273971
2,36986461
3,26604373
4,19353671
5,14292080
6,10300943
7,7631032
8,5841015
9,4269457
10,3224451
11,2551199
12,1871135
13,1446344
14,1191936
15,872467
16,686929
17,595837
18,434508
19,349865
20,321395
21,232288
22,191969
23,187403
24,133202
25,113104
26,116815
27,81845
28,70927
29,76671
30,53764
31,47763
32,53143
33,36879
34,33002
35,38151
36,26298
37,23679
38,28346
39,19313
40,17987
41,21566
42,14738
43,13487
44,16559
45,11306
46,10353
47,13145
48,8971
49,8266
50,10190
51,7200
52,6751
53,8163
54,5869
55,5486
56,6509
57,4700
58,4588
59,5368
60,3894
61,3664
62,4387
63,3333
64,3081
65,3574
66,2782
67,2633
68,3151
69,2295
70,2147
71,2573
72,1983
73,1941
74,2226
75,1764
76,1680
77,1907
78,1496
79,1390
80,1723
81,1217
82,1279
83,1371
84,1110
85,1066
86,1207
87,994
88,926
89,1068
90,859
91,786
92,863
93,819
94,743
95,846
96,711
97,644
98,725
99,593
100,523
101,700
102,529
103,538
104,603
105,465
106,480
107,496
108,385
109,424
110,457
111,427
112,367
113,442
114,379
115,405
116,374
117,318
118,321
119,332
120,306
121,309
122,286
123,277
124,259
125,293
126,245
127,250
128,255
129,253
130,214
131,251
132,203
133,209
134,220
135,186
136,208
137,212
138,185
139,181
140,201
141,158
142,151
143,175
144,157
145,134
146,144
147,134
148,146
149,133
150,132
151,98
152,136
153,126
154,102
155,136
156,123
157,97
158,107
159,94
160,107
161,105
162,85
163,98
164,103
165,80
166,82
167,100
168,91
169,96
170,109
171,71
172,86
173,90
174,78
175,95
176,66
177,77
178,65
179,55
180,63
181,58
182,67
183,70
184,62
185,71
186,66
187,50
188,63
189,49
190,71
191,64
192,51
193,53
194,43
195,52
196,52
197,54
198,62
199,43
200,49
201,58
202,46
203,42
204,58
205,41
206,32
207,27
208,46
209,35
210,36
211,36
212,36
213,33
214,36
215,35
216,37
217,38
218,34
219,37
220,31
221,36
222,32
223,37
224,26
225,34
226,25
227,26
228,25
229,34
230,21
231,27
232,31
233,24
234,23
235,25
236,30
237,16
238,24
239,31
240,24
241,15
242,30
243,14
244,18
245,20
246,26
247,17
248,15
249,15
250,23
251,26
252,15
253,15
254,14
255,17
256,17
257,22
258,16
259,21
260,16
261,10
262,20
263,13
264,19
265,14
266,14
267,19
268,11
269,8
270,15
271,11
272,9
273,21
274,5
275,23
276,13
277,20
278,20
279,7
280,14
281,13
282,9
283,16
284,17
285,14
286,12
287,9
288,10
289,7
290,12
291,11
292,6
293,9
294,10
295,18
296,11
297,8
298,8
299,9
300,10
301,13
302,10
303,10
304,4
305,8
306,8
307,5
308,6
309,7
310,5
311,7
312,6
313,5
314,9
315,9
316,4
317,6
318,10
319,7
320,4
321,5
322,6
323,4
324,2
325,7
326,8
327,6
328,3
329,7
330,7
331,7
332,4
333,10
334,3
335,14
336,1
337,7
338,8
339,7
340,4
341,4
342,9
343,4
344,5
345,7
346,3
347,3
348,5
349,5
350,5
351,2
352,7
353,2
354,6
355,7
356,3
357,3
358,2
359,8
360,2
361,4
362,3
363,4
364,10
365,5
366,1
367,3
368,3
369,4
370,3
371,6
372,2
373,2
374,1
375,4
376,5
377,6
378,3
379,1
380,3
381,3
382,2
383,4
384,1
385,1
386,2
387,2
388,7
389,4
390,2
391,1
392,2
393,4
394,4
395,3
396,5
397,2
398,3
399,3
400,5
401,3
402,3
403,4
404,4
405,1
406,1
407,1
408,0
409,2
410,3
411,3
412,0
413,3
414,1
415,1
416,1
417,1
418,2
419,2
420,1
421,2
422,2
423,2
424,2
425,2
426,0
427,3
428,2
429,0
430,2
431,1
432,1
433,2
434,1
435,4
436,2
437,0
438,2
439,2
440,1
441,0
442,1
443,2
444,5
445,1
446,3
447,1
448,4
449,0
450,3
451,0
452,4
453,2
454,2
455,1
456,3
457,3
458,1
459,1
460,1
461,2
462,0
463,0
464,4
465,4
466,0
467,1
468,1
469,0
470,1
471,0
472,0
473,2
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,0
482,1
483,0
484,1
485,1
486,0
487,0
488,0
489,1
490,0
491,0
492,0
493,2
494,1
495,0
496,0
497,1
498,4
499,1
500,1
501,0
502,0
503,0
504,1
505,1
506,2
507,1
508,2
509,1
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,1
521,0
522,2
523,1
524,0
525,0
526,0
527,0
528,0
529,0
530,1
531,2
532,0
533,0
534,1
535,0
536,0
537,0
538,0
539,1
540,0
541,1
542,0
543,2
544,0
545,1
546,1
547,0
548,0
549,3
550,1
551,1
552,1
553,0
554,0
555,0
556,2
557,0
558,0
559,1
560,0
561,0
562,0
563,1
564,0
565,2
566,0
567,0
568,0
569,2
570,0
571,0
572,1
573,1
574,1
575,1
576,1
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,1
588,0
589,0
590,1
591,0
592,1
593,2
594,0
595,0
596,0
597,0
598,2
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,1
608,0
609,0
610,0
611,1
612,2
613,1
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,1
624,0
625,1
626,1
627,0
628,0
629,0
630,0
631,1
632,1
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,1
648,0
649,0
650,0
651,0
652,1
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,1
661,0
662,0
663,0
664,0
665,1
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,1
675,0
676,1
677,0
678,1
679,1
680,0
681,1
682,1
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,1
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,1
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,1
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,1
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,1
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,1
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
