PCS length (L),Number of PCS of Length L
0,0
1,5959627
2,5231565
3,4668538
4,4232627
5,3882402
6,3522283
7,3241921
8,3010999
9,2756606
10,2544279
11,2372834
12,2179527
13,2026581
14,1900463
15,1757224
16,1631081
17,1529597
18,1411481
19,1312179
20,1234119
21,1142522
22,1063519
23,1001809
24,929653
25,867920
26,816167
27,756709
28,706290
29,666478
30,617680
31,576710
32,545771
33,504906
34,473764
35,448085
36,414953
37,388372
38,369429
39,341484
40,320016
41,303637
42,281893
43,265055
44,252263
45,233727
46,218604
47,209190
48,193585
49,181956
50,173808
51,160529
52,150447
53,145064
54,133606
55,125584
56,120629
57,111441
58,105150
59,100873
60,93382
61,87416
62,84736
63,78289
64,73540
65,71236
66,65724
67,62161
68,60489
69,55110
70,52709
71,51504
72,46752
73,44183
74,43343
75,39927
76,37088
77,36506
78,33588
79,31866
80,31325
81,28636
82,27176
83,26626
84,24364
85,23166
86,23193
87,20966
88,20103
89,19829
90,17917
91,17233
92,17028
93,15575
94,14785
95,14738
96,13426
97,12618
98,12972
99,11723
100,11185
101,11010
102,10081
103,9614
104,9587
105,8822
106,8435
107,8645
108,7844
109,7286
110,7441
111,6806
112,6279
113,6581
114,5916
115,5819
116,5864
117,5345
118,5193
119,5182
120,4726
121,4451
122,4489
123,4067
124,3987
125,4020
126,3701
127,3565
128,3663
129,3330
130,3196
131,3415
132,2997
133,2818
134,2994
135,2665
136,2507
137,2651
138,2350
139,2335
140,2362
141,2118
142,2013
143,2134
144,1945
145,1896
146,1988
147,1743
148,1815
149,1847
150,1646
151,1551
152,1646
153,1374
154,1394
155,1464
156,1298
157,1265
158,1336
159,1210
160,1238
161,1152
162,1125
163,1072
164,1172
165,984
166,901
167,989
168,970
169,892
170,962
171,894
172,839
173,877
174,756
175,738
176,828
177,704
178,759
179,753
180,684
181,639
182,658
183,600
184,640
185,673
186,556
187,577
188,586
189,542
190,533
191,554
192,507
193,501
194,502
195,462
196,434
197,478
198,446
199,416
200,454
201,390
202,402
203,395
204,371
205,376
206,439
207,321
208,312
209,380
210,321
211,316
212,322
213,302
214,284
215,281
216,281
217,321
218,284
219,265
220,265
221,279
222,252
223,253
224,259
225,224
226,232
227,227
228,221
229,209
230,192
231,202
232,214
233,197
234,202
235,191
236,218
237,178
238,187
239,210
240,164
241,159
242,157
243,170
244,149
245,179
246,142
247,137
248,167
249,134
250,128
251,148
252,127
253,112
254,132
255,105
256,118
257,121
258,122
259,141
260,123
261,102
262,90
263,119
264,100
265,108
266,112
267,118
268,105
269,105
270,103
271,96
272,89
273,86
274,86
275,88
276,80
277,75
278,87
279,85
280,76
281,82
282,63
283,76
284,86
285,71
286,70
287,69
288,70
289,60
290,62
291,85
292,81
293,53
294,58
295,56
296,63
297,64
298,59
299,69
300,63
301,51
302,53
303,49
304,55
305,69
306,54
307,59
308,60
309,38
310,60
311,46
312,56
313,51
314,50
315,47
316,36
317,28
318,36
319,35
320,53
321,34
322,54
323,37
324,30
325,29
326,34
327,39
328,35
329,33
330,36
331,28
332,46
333,37
334,35
335,28
336,37
337,31
338,37
339,40
340,23
341,33
342,24
343,33
344,34
345,27
346,26
347,29
348,30
349,25
350,29
351,30
352,24
353,30
354,16
355,24
356,30
357,16
358,25
359,24
360,18
361,20
362,24
363,21
364,20
365,22
366,23
367,17
368,24
369,24
370,24
371,22
372,16
373,11
374,18
375,12
376,27
377,24
378,17
379,12
380,17
381,17
382,20
383,13
384,16
385,22
386,17
387,21
388,12
389,23
390,13
391,18
392,10
393,15
394,18
395,8
396,17
397,14
398,19
399,7
400,15
401,15
402,16
403,17
404,18
405,13
406,15
407,9
408,10
409,19
410,17
411,11
412,18
413,11
414,8
415,10
416,10
417,11
418,13
419,10
420,13
421,15
422,12
423,9
424,6
425,10
426,4
427,6
428,9
429,11
430,11
431,9
432,11
433,12
434,14
435,6
436,5
437,10
438,4
439,8
440,8
441,10
442,7
443,6
444,12
445,5
446,8
447,11
448,3
449,7
450,8
451,7
452,3
453,8
454,2
455,6
456,6
457,11
458,7
459,7
460,8
461,9
462,5
463,7
464,6
465,7
466,8
467,11
468,1
469,4
470,8
471,3
472,5
473,8
474,2
475,2
476,3
477,4
478,3
479,6
480,7
481,5
482,5
483,3
484,2
485,3
486,4
487,2
488,7
489,3
490,7
491,6
492,8
493,4
494,8
495,9
496,6
497,5
498,5
499,7
500,3
501,7
502,9
503,4
504,5
505,5
506,4
507,4
508,7
509,3
510,3
511,2
512,1
513,4
514,3
515,4
516,4
517,2
518,6
519,6
520,2
521,2
522,5
523,2
524,3
525,5
526,4
527,3
528,3
529,4
530,4
531,5
532,3
533,2
534,0
535,2
536,4
537,2
538,1
539,3
540,4
541,4
542,4
543,5
544,1
545,1
546,2
547,3
548,3
549,4
550,2
551,2
552,0
553,6
554,4
555,4
556,1
557,4
558,1
559,1
560,3
561,4
562,2
563,1
564,3
565,1
566,5
567,1
568,1
569,1
570,1
571,1
572,1
573,2
574,0
575,1
576,2
577,2
578,2
579,0
580,2
581,0
582,4
583,2
584,3
585,2
586,3
587,1
588,0
589,2
590,1
591,2
592,2
593,1
594,0
595,2
596,2
597,2
598,2
599,0
600,1
601,1
602,3
603,1
604,2
605,0
606,1
607,2
608,1
609,0
610,3
611,0
612,1
613,1
614,2
615,1
616,2
617,3
618,2
619,0
620,1
621,0
622,1
623,3
624,1
625,1
626,0
627,1
628,2
629,0
630,3
631,1
632,1
633,0
634,1
635,0
636,0
637,0
638,1
639,0
640,1
641,2
642,2
643,0
644,2
645,0
646,0
647,2
648,0
649,2
650,1
651,3
652,1
653,1
654,4
655,0
656,0
657,3
658,4
659,0
660,2
661,2
662,0
663,1
664,0
665,0
666,0
667,0
668,0
669,2
670,1
671,1
672,3
673,0
674,0
675,3
676,2
677,1
678,3
679,0
680,1
681,1
682,1
683,0
684,1
685,0
686,0
687,0
688,1
689,1
690,0
691,0
692,2
693,0
694,1
695,1
696,0
697,1
698,1
699,1
700,0
701,0
702,2
703,0
704,2
705,0
706,0
707,0
708,1
709,1
710,0
711,1
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,2
723,1
724,1
725,0
726,1
727,1
728,1
729,2
730,0
731,0
732,1
733,0
734,0
735,0
736,0
737,1
738,0
739,0
740,0
741,0
742,0
743,1
744,0
745,0
746,2
747,0
748,0
749,0
750,1
751,2
752,0
753,1
754,2
755,0
756,1
757,0
758,0
759,1
760,0
761,0
762,0
763,1
764,1
765,0
766,2
767,0
768,0
769,1
770,0
771,1
772,0
773,1
774,0
775,0
776,1
777,0
778,1
779,0
780,0
781,0
782,0
783,0
784,1
785,1
