#reference	pair	chrom	window_number	relative_entropy
#hg38/mm39	hg38/gorGor6	1	
1	1.363105598
#hg38/mm39	hg38/gorGor6	1	
2	1.533369778
#hg38/mm39	hg38/gorGor6	1	
3	1.667244129
#hg38/mm39	hg38/gorGor6	1	
4	1.771564577
#hg38/mm39	hg38/gorGor6	1	
5	1.819727382
#hg38/mm39	hg38/gorGor6	1	
6	1.837164065
#hg38/mm39	hg38/gorGor6	1	
7	1.884696965
#hg38/mm39	hg38/gorGor6	1	
8	1.914938534
#hg38/mm39	hg38/gorGor6	1	
9	1.942410423
#hg38/mm39	hg38/gorGor6	1	
10	1.94260131
#hg38/mm39	hg38/gorGor6	1	
11	1.779577521
#hg38/mm39	hg38/gorGor6	1	
12	1.86052231
#hg38/mm39	hg38/gorGor6	1	
13	1.303954206
#hg38/mm39	hg38/gorGor6	1	
14	21.04357885
#hg38/mm39	hg38/gorGor6	1	
15	1.268697228
#hg38/mm39	hg38/gorGor6	1	
16	1.782341241
#hg38/mm39	hg38/gorGor6	1	
17	1.874898911
#hg38/mm39	hg38/gorGor6	1	
18	1.888212694
#hg38/mm39	hg38/gorGor6	1	
19	1.901543648
#hg38/mm39	hg38/gorGor6	1	
20	1.890801194
#hg38/mm39	hg38/gorGor6	1	
21	1.860228002
#hg38/mm39	hg38/gorGor6	1	
22	1.90250911
#hg38/mm39	hg38/gorGor6	1	
23	1.785967086
#hg38/mm39	hg38/gorGor6	1	
24	1.808844448
&
#hg38/mm39	hg38/gorGor6	2	
1	1.627282721
#hg38/mm39	hg38/gorGor6	2	
2	1.818474803
#hg38/mm39	hg38/gorGor6	2	
3	1.865692348
#hg38/mm39	hg38/gorGor6	2	
4	1.807657237
#hg38/mm39	hg38/gorGor6	2	
5	1.78797106
#hg38/mm39	hg38/gorGor6	2	
6	1.87484344
#hg38/mm39	hg38/gorGor6	2	
7	1.876348297
#hg38/mm39	hg38/gorGor6	2	
8	1.831772931
#hg38/mm39	hg38/gorGor6	2	
9	1.696710514
#hg38/mm39	hg38/gorGor6	2	
10	1.292668606
#hg38/mm39	hg38/gorGor6	2	
11	1.811511569
#hg38/mm39	hg38/gorGor6	2	
12	1.752379303
#hg38/mm39	hg38/gorGor6	2	
13	1.750448975
#hg38/mm39	hg38/gorGor6	2	
14	1.67948693
#hg38/mm39	hg38/gorGor6	2	
15	1.901091054
#hg38/mm39	hg38/gorGor6	2	
16	1.930267866
#hg38/mm39	hg38/gorGor6	2	
17	1.958459335
#hg38/mm39	hg38/gorGor6	2	
18	1.948084186
#hg38/mm39	hg38/gorGor6	2	
19	1.940718989
#hg38/mm39	hg38/gorGor6	2	
20	1.9292464
#hg38/mm39	hg38/gorGor6	2	
21	1.921014723
#hg38/mm39	hg38/gorGor6	2	
22	1.8994101
#hg38/mm39	hg38/gorGor6	2	
23	1.860475436
#hg38/mm39	hg38/gorGor6	2	
24	1.732492022
&
#hg38/mm39	hg38/gorGor6	3	
1	1.713906398
#hg38/mm39	hg38/gorGor6	3	
2	1.855059494
#hg38/mm39	hg38/gorGor6	3	
3	1.868675748
#hg38/mm39	hg38/gorGor6	3	
4	1.842539078
#hg38/mm39	hg38/gorGor6	3	
5	1.863971462
