#reference	pair	chrom	window_number	relative_entropy
#hg38/gorGor6	hg38/gorGor6	1	
1	0.059111431
#hg38/gorGor6	hg38/gorGor6	1	
2	0.030060053
#hg38/gorGor6	hg38/gorGor6	1	
3	0.019383
#hg38/gorGor6	hg38/gorGor6	1	
4	0.018991725
#hg38/gorGor6	hg38/gorGor6	1	
5	0.02418522
#hg38/gorGor6	hg38/gorGor6	1	
6	0.026823888
#hg38/gorGor6	hg38/gorGor6	1	
7	0.023024644
#hg38/gorGor6	hg38/gorGor6	1	
8	0.030049458
#hg38/gorGor6	hg38/gorGor6	1	
9	0.027585734
#hg38/gorGor6	hg38/gorGor6	1	
10	0.026594441
#hg38/gorGor6	hg38/gorGor6	1	
11	0.025930368
#hg38/gorGor6	hg38/gorGor6	1	
12	0.023010486
#hg38/gorGor6	hg38/gorGor6	1	
13	0.125825915
#hg38/gorGor6	hg38/gorGor6	1	
14	18.12324329
#hg38/gorGor6	hg38/gorGor6	1	
15	0.064388143
#hg38/gorGor6	hg38/gorGor6	1	
16	0.01811107
#hg38/gorGor6	hg38/gorGor6	1	
17	0.025532348
#hg38/gorGor6	hg38/gorGor6	1	
18	0.027060194
#hg38/gorGor6	hg38/gorGor6	1	
19	0.027443355
#hg38/gorGor6	hg38/gorGor6	1	
20	0.028053169
#hg38/gorGor6	hg38/gorGor6	1	
21	0.020217692
#hg38/gorGor6	hg38/gorGor6	1	
22	0.024679124
#hg38/gorGor6	hg38/gorGor6	1	
23	0.021766169
#hg38/gorGor6	hg38/gorGor6	1	
24	0.029033983
&
#hg38/gorGor6	hg38/gorGor6	2	
1	0.039395272
#hg38/gorGor6	hg38/gorGor6	2	
2	0.028664814
#hg38/gorGor6	hg38/gorGor6	2	
3	0.02083967
#hg38/gorGor6	hg38/gorGor6	2	
4	0.02946674
#hg38/gorGor6	hg38/gorGor6	2	
5	0.02523765
#hg38/gorGor6	hg38/gorGor6	2	
6	0.025297657
#hg38/gorGor6	hg38/gorGor6	2	
7	0.022353948
#hg38/gorGor6	hg38/gorGor6	2	
8	0.025926057
#hg38/gorGor6	hg38/gorGor6	2	
9	0.026809079
#hg38/gorGor6	hg38/gorGor6	2	
10	0.075680493
#hg38/gorGor6	hg38/gorGor6	2	
11	0.025361372
#hg38/gorGor6	hg38/gorGor6	2	
12	0.033340591
#hg38/gorGor6	hg38/gorGor6	2	
13	0.035019117
#hg38/gorGor6	hg38/gorGor6	2	
14	0.034769702
#hg38/gorGor6	hg38/gorGor6	2	
15	0.02211994
#hg38/gorGor6	hg38/gorGor6	2	
16	0.025934631
#hg38/gorGor6	hg38/gorGor6	2	
17	0.027597133
#hg38/gorGor6	hg38/gorGor6	2	
18	0.028360749
#hg38/gorGor6	hg38/gorGor6	2	
19	0.027467899
#hg38/gorGor6	hg38/gorGor6	2	
20	0.030146039
#hg38/gorGor6	hg38/gorGor6	2	
