PCS length (L),Number of PCS of Length L
0,0
1,37800926
2,27760657
3,19994590
4,14434309
5,10618663
6,7427811
7,5380373
8,4078813
9,2840435
10,2082431
11,1656094
12,1141076
13,863072
14,733323
15,498759
16,387305
17,359445
18,239178
19,193705
20,194257
21,126960
22,106075
23,114385
24,73155
25,62594
26,72338
27,45717
28,40004
29,47636
30,30086
31,26601
32,33001
33,20818
34,18270
35,23418
36,14628
37,13243
38,17031
39,10862
40,9639
41,12673
42,8156
43,7301
44,9528
45,6166
46,5658
47,7326
48,4779
49,4326
50,5648
51,3685
52,3428
53,4371
54,3118
55,2719
56,3473
57,2418
58,2257
59,2845
60,1967
61,1866
62,2204
63,1580
64,1573
65,1829
66,1288
67,1207
68,1535
69,1091
70,1098
71,1294
72,897
73,884
74,1046
75,810
76,776
77,885
78,685
79,702
80,776
81,582
82,574
83,621
84,539
85,504
86,516
87,469
88,402
89,462
90,406
91,398
92,400
93,334
94,306
95,388
96,279
97,296
98,339
99,273
100,237
101,303
102,296
103,213
104,277
105,211
106,235
107,239
108,178
109,207
110,240
111,186
112,198
113,196
114,158
115,172
116,161
117,162
118,138
119,163
120,130
121,122
122,129
123,115
124,139
125,124
126,127
127,105
128,99
129,100
130,102
131,113
132,97
133,87
134,80
135,68
136,72
137,105
138,86
139,75
140,74
141,75
142,91
143,58
144,64
145,59
146,76
147,67
148,54
149,49
150,58
151,58
152,54
153,65
154,39
155,39
156,53
157,39
158,73
159,53
160,41
161,33
162,43
163,45
164,44
165,40
166,48
167,44
168,45
169,31
170,35
171,46
172,24
173,39
174,34
175,23
176,33
177,25
178,27
179,30
180,31
181,24
182,21
183,36
184,34
185,20
186,26
187,17
188,25
189,29
190,21
191,19
192,24
193,21
194,26
195,18
196,20
197,12
198,13
199,21
200,18
201,20
202,14
203,16
204,12
205,10
206,16
207,10
208,12
209,14
210,15
211,20
212,16
213,13
214,12
215,12
216,12
217,17
218,8
219,15
220,10
221,12
222,9
223,14
224,17
225,16
226,16
227,5
228,10
229,7
230,6
231,6
232,8
233,8
234,11
235,11
236,4
237,10
238,12
239,11
240,8
241,6
242,6
243,10
244,4
245,5
246,5
247,8
248,9
249,5
250,4
251,5
252,7
253,4
254,2
255,5
256,3
257,10
258,2
259,3
260,6
261,4
262,4
263,6
264,4
265,6
266,4
267,6
268,4
269,7
270,3
271,5
272,6
273,4
274,3
275,5
276,4
277,6
278,9
279,2
280,3
281,1
282,4
283,5
284,7
285,1
286,2
287,1
288,3
289,5
290,1
291,1
292,1
293,2
294,2
295,2
296,7
297,4
298,5
299,2
300,4
301,3
302,1
303,1
304,4
305,1
306,0
307,2
308,3
309,1
310,5
311,7
312,2
313,1
314,0
315,1
316,3
317,2
318,0
319,2
320,3
321,3
322,5
323,1
324,4
325,1
326,4
327,0
328,2
329,2
330,2
331,2
332,3
333,0
334,0
335,2
336,2
337,2
338,1
339,1
340,1
341,2
342,1
343,1
344,4
345,1
346,1
347,3
348,1
349,2
350,1
351,0
352,0
353,0
354,1
355,1
356,2
357,1
358,3
359,2
360,0
361,0
362,1
363,2
364,1
365,0
366,0
367,0
368,0
369,1
370,0
371,0
372,1
373,1
374,0
375,1
376,3
377,1
378,0
379,0
380,2
381,0
382,0
383,0
384,1
385,1
386,0
387,0
388,3
389,0
390,1
391,0
392,1
393,2
394,2
395,0
396,1
397,2
398,0
399,0
400,0
401,0
402,1
403,0
404,0
405,0
406,1
407,1
408,0
409,1
410,1
411,0
412,0
413,0
414,1
415,0
416,0
417,1
418,0
419,0
420,1
421,0
422,0
423,0
424,0
425,0
426,1
427,0
428,2
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,1
440,0
441,0
442,1
443,0
444,0
445,1
446,0
447,1
448,1
449,0
450,0
451,0
452,0
453,1
454,0
455,0
456,0
457,1
458,0
459,0
460,0
461,1
462,0
463,1
464,0
465,0
466,1
467,0
468,0
469,0
470,0
471,0
472,1
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,1
495,0
496,1
497,1
498,0
499,0
500,0
501,0
502,0
503,0
504,1
505,0
506,0
507,0
508,0
509,0
510,0
511,1
512,0
513,1
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,1
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,1
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
