PCS length (L),Number of PCS of Length L
0,0
1,71496521
2,51232351
3,36758030
4,26436483
5,19266561
6,13722460
7,10033582
8,7517812
9,5447983
10,4051531
11,3136032
12,2282010
13,1737779
14,1396453
15,1016559
16,785393
17,662544
18,480299
19,379811
20,339593
21,244530
22,198337
23,188278
24,132926
25,111437
26,112784
27,78334
28,67645
29,71627
30,50146
31,43378
32,48524
33,33134
34,29338
35,33518
36,22984
37,20622
38,24945
39,16667
40,15275
41,18488
42,12517
43,11345
44,14066
45,9569
46,8759
47,10805
48,7618
49,6988
50,8454
51,5939
52,5683
53,6788
54,4650
55,4425
56,5379
57,3818
58,3471
59,4403
60,3143
61,3036
62,3633
63,2656
64,2429
65,2951
66,2224
67,1996
68,2428
69,1770
70,1731
71,2120
72,1644
73,1508
74,1637
75,1307
76,1293
77,1484
78,1145
79,1075
80,1265
81,1005
82,946
83,1100
84,925
85,826
86,961
87,738
88,743
89,867
90,692
91,673
92,665
93,589
94,564
95,647
96,514
97,526
98,594
99,420
100,452
101,492
102,464
103,419
104,441
105,374
106,368
107,395
108,339
109,347
110,377
111,316
112,298
113,331
114,283
115,264
116,282
117,248
118,254
119,248
120,258
121,228
122,211
123,193
124,200
125,221
126,194
127,191
128,221
129,175
130,198
131,167
132,142
133,141
134,160
135,136
136,141
137,172
138,148
139,133
140,152
141,130
142,114
143,123
144,131
145,106
146,116
147,98
148,102
149,99
150,110
151,103
152,117
153,115
154,104
155,91
156,97
157,83
158,92
159,82
160,80
161,80
162,69
163,67
164,91
165,68
166,73
167,70
168,78
169,75
170,72
171,70
172,61
173,66
174,71
175,56
176,64
177,52
178,51
179,45
180,62
181,57
182,49
183,45
184,43
185,43
186,55
187,55
188,41
189,47
190,54
191,42
192,48
193,33
194,49
195,31
196,41
197,34
198,38
199,32
200,30
201,35
202,38
203,43
204,34
205,26
206,32
207,32
208,26
209,36
210,25
211,29
212,35
213,30
214,13
215,19
216,28
217,19
218,22
219,22
220,21
221,21
222,19
223,17
224,20
225,26
226,25
227,20
228,21
229,28
230,16
231,22
232,18
233,20
234,25
235,15
236,19
237,29
238,20
239,17
240,15
241,11
242,13
243,16
244,15
245,14
246,13
247,16
248,13
249,5
250,12
251,12
252,23
253,15
254,14
255,10
256,8
257,10
258,17
259,11
260,17
261,13
262,10
263,11
264,16
265,12
266,11
267,12
268,13
269,7
270,11
271,8
272,9
273,9
274,12
275,20
276,13
277,10
278,8
279,7
280,11
281,9
282,9
283,9
284,7
285,6
286,5
287,13
288,9
289,8
290,11
291,5
292,8
293,5
294,7
295,8
296,7
297,8
298,6
299,6
300,6
301,6
302,7
303,10
304,4
305,9
306,9
307,5
308,2
309,10
310,7
311,8
312,1
313,3
314,2
315,5
316,5
317,3
318,6
319,8
320,4
321,6
322,6
323,7
324,1
325,7
326,6
327,1
328,3
329,6
330,4
331,3
332,4
333,2
334,2
335,4
336,2
337,5
338,8
339,1
340,5
341,7
342,8
343,3
344,1
345,3
346,4
347,4
348,7
349,7
350,4
351,6
352,4
353,5
354,4
355,6
356,2
357,2
358,3
359,6
360,4
361,4
362,1
363,3
364,0
365,3
366,0
367,5
368,2
369,4
370,5
371,3
372,1
373,3
374,2
375,3
376,2
377,1
378,2
379,2
380,1
381,3
382,0
383,1
384,2
385,1
386,1
387,2
388,3
389,3
390,0
391,2
392,3
393,0
394,2
395,3
396,2
397,0
398,3
399,2
400,3
401,1
402,1
403,0
404,1
405,0
406,0
407,3
408,3
409,3
410,1
411,2
412,3
413,4
414,0
415,3
416,0
417,0
418,2
419,1
420,0
421,1
422,0
423,1
424,2
425,3
426,1
427,0
428,0
429,2
430,1
431,1
432,2
433,0
434,2
435,2
436,0
437,1
438,3
439,1
440,1
441,0
442,1
443,0
444,2
445,1
446,1
447,0
448,2
449,3
450,0
451,0
452,0
453,1
454,0
455,2
456,1
457,1
458,2
459,1
460,0
461,0
462,0
463,1
464,2
465,1
466,1
467,0
468,1
469,0
470,1
471,0
472,0
473,0
474,1
475,0
476,0
477,0
478,1
479,0
480,0
481,2
482,0
483,1
484,3
485,2
486,0
487,1
488,0
489,0
490,0
491,0
492,2
493,2
494,0
495,2
496,2
497,1
498,1
499,1
500,1
501,0
502,0
503,1
504,1
505,0
506,0
507,1
508,1
509,1
510,2
511,2
512,0
513,0
514,0
515,0
516,1
517,0
518,0
519,0
520,0
521,2
522,0
523,0
524,1
525,2
526,0
527,0
528,0
529,0
530,0
531,0
532,1
533,1
534,1
535,1
536,0
537,1
538,1
539,1
540,0
541,3
542,0
543,1
544,0
545,0
546,0
547,1
548,0
549,1
550,0
551,0
552,1
553,0
554,0
555,0
556,0
557,0
558,1
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,1
571,0
572,1
573,0
574,0
575,0
576,2
577,0
578,0
579,1
580,0
581,0
582,0
583,1
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,1
594,1
595,0
596,1
597,0
598,0
599,0
600,1
601,0
602,0
603,0
604,0
605,0
606,0
607,1
608,0
609,1
610,1
611,0
612,0
613,0
614,0
615,1
616,0
617,0
618,1
619,1
620,0
621,0
622,1
623,0
624,0
625,0
626,1
627,0
628,0
629,1
630,1
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,2
647,0
648,1
649,0
650,0
651,1
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,1
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,1
673,1
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,1
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,1
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,1
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,1
762,0
763,0
764,0
765,0
766,1
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,1
784,0
785,0
786,0
787,0
