PCS length (L),Number of PCS of Length L
0,0
1,49637035
2,35660833
3,25523031
4,18436093
5,13539935
6,9649003
7,7103768
8,5399210
9,3902807
10,2922189
11,2300817
12,1667850
13,1279558
14,1052788
15,761369
16,593588
17,516852
18,371453
19,297374
20,275870
21,195871
22,160344
23,158551
24,110416
25,93359
26,98380
27,66805
28,58328
29,63825
30,44075
31,38279
32,44032
33,29618
34,26351
35,30884
36,20740
37,18779
38,23115
39,15208
40,14002
41,17329
42,11527
43,10528
44,13133
45,8802
46,8136
47,10136
48,7099
49,6477
50,7966
51,5523
52,5330
53,6352
54,4369
55,4107
56,5095
57,3549
58,3258
59,4147
60,2947
61,2842
62,3407
63,2520
64,2272
65,2804
66,2047
67,1850
68,2292
69,1656
70,1623
71,1996
72,1521
73,1386
74,1512
75,1229
76,1186
77,1403
78,1077
79,997
80,1187
81,947
82,881
83,1032
84,848
85,788
86,910
87,701
88,681
89,815
90,653
91,633
92,617
93,557
94,545
95,622
96,477
97,487
98,549
99,411
100,428
101,465
102,444
103,400
104,414
105,353
106,355
107,367
108,303
109,323
110,355
111,308
112,286
113,317
114,272
115,250
116,271
117,232
118,236
119,233
120,245
121,211
122,211
123,183
124,189
125,212
126,183
127,181
128,207
129,168
130,180
131,154
132,137
133,129
134,152
135,127
136,130
137,167
138,143
139,121
140,150
141,126
142,120
143,118
144,123
145,100
146,119
147,98
148,94
149,93
150,105
151,103
152,112
153,115
154,100
155,92
156,90
157,81
158,81
159,81
160,78
161,73
162,64
163,58
164,88
165,70
166,71
167,68
168,67
169,72
170,71
171,69
172,61
173,64
174,62
175,51
176,61
177,48
178,52
179,46
180,59
181,53
182,45
183,40
184,41
185,38
186,51
187,50
188,39
189,43
190,54
191,40
192,45
193,35
194,45
195,26
196,39
197,32
198,38
199,28
200,31
201,31
202,35
203,38
204,31
205,23
206,31
207,30
208,21
209,34
210,24
211,27
212,33
213,30
214,14
215,19
216,28
217,22
218,20
219,23
220,21
221,18
222,20
223,15
224,21
225,25
226,28
227,20
228,19
229,29
230,14
231,21
232,17
233,20
234,27
235,13
236,18
237,22
238,20
239,16
240,12
241,10
242,12
243,13
244,12
245,12
246,14
247,14
248,15
249,6
250,12
251,15
252,21
253,15
254,13
255,10
256,9
