PCS length (L),Number of PCS of Length L
0,0
1,6057743
2,5346474
3,4822179
4,4402477
5,4053326
6,3697488
7,3418798
8,3180197
9,2924334
10,2700896
11,2521116
12,2319926
13,2161262
14,2030201
15,1878162
16,1743968
17,1637568
18,1511152
19,1408549
20,1324176
21,1226055
22,1143487
23,1077534
24,999623
25,934477
26,878296
27,814671
28,761340
29,717529
30,666270
31,621897
32,589280
33,545743
34,512114
35,484305
36,448328
37,419889
38,398781
39,368856
40,346164
41,328906
42,305185
43,286597
44,273466
45,253183
46,236902
47,227339
48,209874
49,197148
50,188345
51,174490
52,164011
53,157499
54,145429
55,136929
56,131442
57,121289
58,113879
59,110579
60,101238
61,95856
62,92880
63,85692
64,79763
65,77826
66,71638
67,67609
68,65677
69,60339
70,56822
71,55926
72,50965
73,48079
74,47442
75,43268
76,40635
77,39883
78,36904
79,34675
80,34363
81,31220
82,29519
83,29475
84,26793
85,25317
86,25553
87,23097
88,21897
89,21726
90,19669
91,18877
92,18602
93,17169
94,16184
95,16216
96,14689
97,13866
98,14374
99,12627
100,12112
101,12194
102,10990
103,10528
104,10472
105,9652
106,9177
107,9276
108,8550
109,8049
110,8300
111,7430
112,7061
113,7227
114,6433
115,6268
116,6420
117,5804
118,5741
119,5663
120,5223
121,4918
122,4971
123,4409
124,4456
125,4530
126,4003
127,3858
128,4029
129,3667
130,3512
131,3659
132,3289
133,3109
134,3249
135,2865
136,2709
137,2914
138,2643
139,2613
140,2649
141,2381
142,2272
143,2395
144,2247
145,1984
146,2201
147,1919
148,1912
149,1966
150,1765
151,1695
152,1788
153,1530
154,1557
155,1580
156,1488
157,1439
158,1459
159,1352
160,1347
161,1374
162,1305
163,1157
164,1218
165,1073
166,1100
167,1089
168,1039
169,1011
170,1105
171,1023
172,857
173,941
174,838
175,861
176,893
177,784
178,814
179,819
180,723
181,765
182,717
183,621
184,698
185,735
186,639
187,628
188,649
189,611
190,537
191,563
192,550
193,578
194,560
195,516
196,489
197,514
198,493
199,479
200,528
201,410
202,435
203,457
204,411
205,399
206,467
207,361
208,372
209,388
210,345
211,366
212,350
213,350
214,310
215,357
216,292
217,330
218,320
219,300
220,300
221,262
222,305
223,275
224,282
225,244
226,261
227,254
228,247
229,243
230,233
231,235
232,239
233,238
234,202
235,208
236,245
237,216
238,219
239,233
240,181
241,185
242,184
243,182
244,176
245,185
246,161
247,149
248,178
249,130
250,148
251,164
252,143
253,157
254,146
255,132
256,106
257,140
258,133
259,149
260,137
261,116
262,101
263,138
264,107
265,120
266,121
267,119
268,100
269,126
270,100
271,110
272,114
273,95
274,78
275,105
276,85
277,74
278,95
279,91
280,88
281,89
282,73
283,83
284,84
285,69
286,74
287,85
288,71
289,79
290,80
291,84
292,81
293,72
294,69
295,61
296,69
297,70
298,70
299,67
300,75
301,55
302,56
303,62
304,63
305,61
306,48
307,65
308,66
309,44
310,66
311,48
312,75
313,48
314,44
315,50
316,49
317,56
318,44
319,36
320,51
321,39
322,52
323,35
324,36
325,49
326,33
327,36
328,39
329,43
330,32
331,39
332,52
333,39
334,39
335,36
336,35
337,28
338,37
339,39
340,22
341,30
342,33
343,41
344,42
345,28
346,28
347,45
348,29
349,34
350,25
351,26
352,35
353,40
354,23
355,29
356,40
357,30
358,22
359,24
360,24
361,25
362,26
363,19
364,24
365,22
366,28
367,23
368,26
369,29
370,24
371,31
372,17
