#reference	pair	chrom	window_number	relative_entropy
#hg38/mm39	hg38/mm39	1	
1	0.001346682
#hg38/mm39	hg38/mm39	1	
2	0.000714666
#hg38/mm39	hg38/mm39	1	
3	0.001771994
#hg38/mm39	hg38/mm39	1	
4	0.002110897
#hg38/mm39	hg38/mm39	1	
5	0.002642116
#hg38/mm39	hg38/mm39	1	
6	0.000663008
#hg38/mm39	hg38/mm39	1	
7	0.000262254
#hg38/mm39	hg38/mm39	1	
8	0.001368814
#hg38/mm39	hg38/mm39	1	
9	0.000394547
#hg38/mm39	hg38/mm39	1	
10	0.000951521
#hg38/mm39	hg38/mm39	1	
11	2.29E-06
#hg38/mm39	hg38/mm39	1	
12	0.000917091
#hg38/mm39	hg38/mm39	1	
13	0.001130239
#hg38/mm39	hg38/mm39	1	
14	0
#hg38/mm39	hg38/mm39	1	
15	0.001592152
#hg38/mm39	hg38/mm39	1	
16	0.002891237
#hg38/mm39	hg38/mm39	1	
17	0.000366266
#hg38/mm39	hg38/mm39	1	
18	0.000653434
#hg38/mm39	hg38/mm39	1	
19	0.000118826
#hg38/mm39	hg38/mm39	1	
20	0.001160381
#hg38/mm39	hg38/mm39	1	
21	0.000641948
#hg38/mm39	hg38/mm39	1	
22	0.000302445
#hg38/mm39	hg38/mm39	1	
23	0.000157177
#hg38/mm39	hg38/mm39	1	
24	0.001349549
&
#hg38/mm39	hg38/mm39	2	
1	0.005709899
#hg38/mm39	hg38/mm39	2	
2	0.000789053
#hg38/mm39	hg38/mm39	2	
3	0.000539029
#hg38/mm39	hg38/mm39	2	
4	0.000217574
#hg38/mm39	hg38/mm39	2	
5	0.000126822
#hg38/mm39	hg38/mm39	2	
6	0.000404542
#hg38/mm39	hg38/mm39	2	
7	0.001741345
#hg38/mm39	hg38/mm39	2	
8	0.000212794
#hg38/mm39	hg38/mm39	2	
9	0.000277221
#hg38/mm39	hg38/mm39	2	
10	0.000649376
#hg38/mm39	hg38/mm39	2	
11	0.000733232
#hg38/mm39	hg38/mm39	2	
12	2.33E-05
#hg38/mm39	hg38/mm39	2	
13	0.001279117
#hg38/mm39	hg38/mm39	2	
14	0.000108399
#hg38/mm39	hg38/mm39	2	
15	0.00062825
#hg38/mm39	hg38/mm39	2	
16	0.000198751
#hg38/mm39	hg38/mm39	2	
17	0.000166517
#hg38/mm39	hg38/mm39	2	
18	0.003330347
#hg38/mm39	hg38/mm39	2	
19	0.000510885
#hg38/mm39	hg38/mm39	2	
20	0.000144945
#hg38/mm39	hg38/mm39	2	
21	0.002268386
#hg38/mm39	hg38/mm39	2	
22	0.000225074
#hg38/mm39	hg38/mm39	2	
23	0.000241308
#hg38/mm39	hg38/mm39	2	
24	0.00127085
&
#hg38/mm39	hg38/mm39	3	
1	0.000278574
#hg38/mm39	hg38/mm39	3	
2	9.02E-05
#hg38/mm39	hg38/mm39	3	
3	0.001070364
#hg38/mm39	hg38/mm39	3	
4	0.000197821
#hg38/mm39	hg38/mm39	3	
5	0.001797813
#hg38/mm39	hg38/mm39	3	
6	0.001334319
#hg38/mm39	hg38/mm39	3	
7	0.000218899
#hg38/mm39	hg38/mm39	3	
8	0.000380363
#hg38/mm39	hg38/mm39	3	
9	0.000915776
#hg38/mm39	hg38/mm39	3	
10	0.0003531
#hg38/mm39	hg38/mm39	3	
11	0.000934187
#hg38/mm39	hg38/mm39	3	
12	0.00018969
#hg38/mm39	hg38/mm39	3	
13	8.96E-05
#hg38/mm39	hg38/mm39	3	
14	0.000203416
#hg38/mm39	hg38/mm39	3	
15	0.000116085
#hg38/mm39	hg38/mm39	3	
16	0.000381464
#hg38/mm39	hg38/mm39	3	
17	0.000173307
#hg38/mm39	hg38/mm39	3	
18	0.000868825
#hg38/mm39	hg38/mm39	3	
19	0.000122933
&
#hg38/mm39	hg38/mm39	4	
1	0.002234517
#hg38/mm39	hg38/mm39	4	
2	0.001213479
#hg38/mm39	hg38/mm39	4	
3	0.00035777
#hg38/mm39	hg38/mm39	4	
4	0.000784402
#hg38/mm39	hg38/mm39	4	
5	0.000491344
#hg38/mm39	hg38/mm39	4	
6	0.000144912
