PCS length (L),Number of PCS of Length L
0,0
1,11602489
2,10143657
3,9043503
4,8073657
5,7245708
6,6379790
7,5696381
8,5129536
9,4537373
10,4049765
11,3649907
12,3230798
13,2899145
14,2624492
15,2324325
16,2083129
17,1889068
18,1670224
19,1497916
20,1364267
21,1210403
22,1090096
23,996160
24,878879
25,793631
26,727072
27,642276
28,579317
29,536839
30,473132
31,428037
32,396805
33,350303
34,317477
35,296449
36,260064
37,236606
38,223097
39,195704
40,178192
41,168589
42,147621
43,135071
44,128971
45,113049
46,103165
47,99372
48,85963
49,79140
50,76442
51,66967
52,61167
53,59949
54,51815
55,47976
56,47241
57,40582
58,37393
59,37930
60,31783
61,29977
62,30200
63,26058
64,24102
65,24600
66,20669
67,19407
68,19828
69,17166
70,15901
71,16447
72,14098
73,13016
74,13703
75,11423
76,10751
77,11466
78,9723
79,9019
80,9732
81,8099
82,7545
83,8223
84,6732
85,6570
86,6901
87,5833
88,5430
89,6015
90,4947
91,4720
92,5179
93,4232
94,4126
95,4630
96,3862
97,3600
98,3885
99,3273
100,3176
101,3538
102,2942
103,2692
104,2999
105,2444
106,2479
107,2732
108,2219
109,2094
110,2397
111,1986
112,1975
113,2163
114,1869
115,1730
116,1906
117,1588
118,1560
119,1700
120,1459
121,1401
122,1552
123,1307
124,1224
125,1366
126,1136
127,1115
128,1221
129,1062
130,979
131,1079
132,1023
133,919
134,1029
135,827
136,852
137,933
138,821
139,768
140,819
141,670
142,726
143,807
144,661
145,688
146,711
147,629
148,608
149,660
150,548
151,528
152,559
153,477
154,485
155,563
156,453
157,463
158,495
159,458
160,415
161,461
162,403
163,394
164,428
165,349
166,389
167,358
168,320
169,329
170,373
171,343
172,331
173,360
174,299
175,287
176,334
177,269
178,273
179,301
180,245
181,269
182,285
183,226
184,194
185,258
186,230
187,240
188,224
189,245
190,215
191,203
192,175
193,199
194,200
195,187
196,175
197,181
198,172
199,166
200,148
201,156
202,144
203,163
204,166
205,155
206,172
207,148
208,120
209,147
210,125
211,135
212,129
213,139
214,117
215,101
216,114
217,119
218,102
219,98
220,120
221,116
222,101
223,95
224,122
225,93
226,90
227,104
228,80
229,97
230,95
231,81
232,86
233,81
234,84
235,84
236,92
237,79
238,85
239,93
240,66
241,77
242,83
243,68
244,74
245,64
246,55
247,61
248,61
249,55
250,62
251,59
252,78
253,60
254,61
255,55
256,63
257,49
258,52
259,69
260,52
261,48
262,55
263,46
264,59
265,48
266,48
267,42
268,51
269,46
270,48
271,44
272,53
273,36
274,47
275,44
276,41
277,32
278,42
279,36
280,36
281,48
282,49
283,36
284,30
285,38
286,27
287,37
288,30
289,22
290,33
291,33
292,26
293,31
294,33
295,34
296,25
297,22
298,45
299,25
300,33
301,29
302,23
303,23
304,25
305,23
306,26
307,25
308,26
309,26
310,26
311,24
312,16
313,27
314,17
315,25
316,11
317,23
318,16
319,21
320,16
321,14
322,16
323,26
324,17
325,29
326,16
327,16
328,9
329,20
330,19
331,18
332,22
333,14
334,16
335,17
336,10
337,16
338,23
339,10
340,17
341,10
342,15
343,17
344,12
345,13
346,13
347,14
348,11
349,14
350,9
351,7
352,9
353,10
354,15
355,19
356,18
357,15
358,13
359,15
360,14
361,10
362,11
363,12
364,14
365,12
366,8
367,7
368,13
369,16
370,9
371,11
372,10
373,5
374,7
375,9
376,10
377,11
378,6
379,7
380,8
381,9
382,10
383,11
384,10
385,3
386,12
387,11
388,5
389,6
390,5
391,12
392,8
393,9
394,12
395,12
396,11
397,8
398,6
399,7
400,7
401,7
402,6
403,8
404,8
405,8
406,6
407,6
408,3
409,4
410,10
411,4
412,8
413,3
414,10
415,7
416,4
417,2
418,5
419,4
420,4
421,6
422,4
423,8
424,7
425,4
426,7
427,7
428,3
429,5
430,5
431,3
432,4
433,8
434,4
435,6
436,2
437,9
438,1
439,6
440,3
441,2
442,3
443,3
444,5
445,6
446,4
447,4
448,7
449,3
450,8
451,4
452,7
453,4
454,4
455,1
456,7
457,1
458,2
459,4
460,4
461,3
462,8
463,5
464,6
465,4
466,6
467,7
468,1
469,5
470,3
471,5
472,3
473,4
474,4
475,3
476,4
477,1
478,1
479,5
480,4
481,2
482,2
483,0
484,3
485,1
486,2
487,5
488,0
489,1
490,3
491,3
492,2
493,3
494,2
495,5
496,2
497,4
498,2
499,2
500,2
501,1
502,3
503,2
504,1
505,0
506,0
507,5
508,3
509,3
510,1
511,2
512,3
513,2
514,3
515,3
516,2
517,0
518,1
519,2
520,0
521,3
522,3
523,1
524,2
525,1
526,4
527,1
528,1
529,2
530,2
531,4
532,2
533,3
534,2
535,0
536,0
537,1
538,2
539,1
540,1
541,2
542,3
543,0
544,0
545,1
546,3
547,3
548,1
549,0
550,2
551,6
552,1
553,2
554,2
555,0
556,1
557,5
558,0
559,2
560,1
561,2
562,0
563,0
564,1
565,2
566,0
567,1
568,0
569,1
570,1
571,2
572,3
573,1
574,0
575,3
576,0
577,1
578,1
579,0
580,1
581,1
582,1
583,0
584,0
585,0
586,1
587,1
588,0
589,1
590,1
591,3
592,1
593,3
594,0
595,2
596,2
597,0
598,0
599,0
600,0
601,1
602,0
603,2
604,0
605,0
606,1
607,1
608,1
609,0
610,1
611,1
612,0
613,3
614,0
615,1
616,1
617,0
618,0
619,1
620,1
621,1
622,0
623,0
624,0
625,0
626,0
627,1
628,0
629,0
630,1
631,0
632,2
633,0
634,0
635,0
636,1
637,0
638,0
639,0
640,1
641,0
642,0
643,2
644,0
645,1
646,2
647,1
648,0
649,0
650,1
651,0
652,1
653,0
654,0
655,1
656,0
657,0
658,0
659,0
660,0
661,1
662,0
663,0
664,2
665,0
666,1
667,0
668,0
669,1
670,0
671,0
672,0
673,3
674,0
675,1
676,2
677,0
678,0
679,1
680,0
681,0
682,0
683,0
684,0
685,1
686,0
687,0
688,0
689,0
690,0
691,3
692,0
693,1
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,1
702,0
703,0
704,0
705,0
706,1
707,1
708,1
709,0
710,0
711,1
712,0
713,2
714,0
715,0
716,0
717,2
718,0
719,1
720,1
721,0
722,0
723,0
724,0
725,0
726,1
727,0
728,0
729,0
730,1
731,0
732,1
733,1
734,0
735,0
736,0
737,1
738,0
739,0
740,0
741,0
742,0
743,1
744,0
745,0
746,0
747,0
748,0
749,1
750,0
751,0
752,0
753,1
754,0
755,1
756,0
757,0
758,1
759,1
760,0
761,0
762,0
763,1
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,1
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,1
781,2
782,0
783,1
784,0
785,0
786,0
787,1
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,1
796,1
797,0
798,0
799,1
800,0
801,1
802,0
803,0
804,1
805,0
806,0
807,0
808,0
809,0
810,0
811,1
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,1
841,0
842,1
843,0
844,0
845,0
846,1
847,0
848,0
849,0
850,1
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,1
862,0
863,0
864,1
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,1
881,0
882,0
883,1
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,1
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
