PCS length (L),Number of PCS of Length L
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,1128
12,980
13,1027
14,984
15,946
16,981
17,957
18,1033
19,1025
20,1023
21,1115
22,1083
23,1142
24,1207
25,1249
26,1297
27,1408
28,1339
29,1424
30,1374
31,1536
32,1571
33,1646
34,1750
35,2005
36,2178
37,2234
38,2513
39,2743
40,3108
41,3438
42,3343
43,3551
44,3974
45,4324
46,4562
47,4584
48,4780
49,5235
50,5668
51,5917
52,5680
53,6098
54,6165
55,6379
56,6839
57,6811
58,6944
59,7077
60,7344
61,7646
62,7965
63,7866
64,8019
65,8249
66,8272
67,8657
68,8492
69,8457
70,8681
71,8633
72,8838
73,8804
74,8855
75,9019
76,9074
77,9188
78,9160
79,9280
80,9292
81,9289
82,9453
83,9362
84,9371
85,9410
86,9595
87,9631
88,9401
89,9715
90,9659
91,9674
92,9694
93,9988
94,9840
95,9935
96,9996
97,10160
98,10289
99,10082
100,10136
101,10132
102,10196
103,10326
104,10204
105,10362
106,10251
107,10450
108,10561
109,10401
110,10383
111,10580
112,10444
113,10607
114,10207
115,10401
116,10437
117,10364
118,10360
119,10458
120,10394
121,10197
122,10333
123,10069
124,10179
125,10214
126,10241
127,10164
128,9835
129,9944
130,9930
131,9847
132,9741
133,9548
134,9538
135,9441
136,9593
137,9282
138,9360
139,9316
140,9410
141,9305
142,9203
143,9335
144,9255
145,9204
146,9126
147,9307
148,9137
149,9112
150,8979
151,8954
152,8921
153,8833
154,8944
155,8957
156,8912
157,8767
158,8644
159,8618
160,8760
161,8399
162,8721
163,8553
164,8421
165,8329
166,8360
167,8323
168,8394
169,8234
170,8297
171,8044
172,8161
173,7863
174,8087
175,8062
176,8149
177,7983
178,7892
179,7858
180,7768
181,7843
182,7625
183,7582
184,7708
185,7624
186,7667
187,7438
188,7423
189,7359
190,7277
191,7226
192,7137
193,7191
194,7175
195,6998
196,7001
197,6954
198,6868
199,6782
200,6872
201,6812
202,6798
203,6760
204,6916
205,6805
206,6637
207,6690
208,6732
209,6774
210,6570
211,6640
212,6460
213,6499
214,6565
215,6244
216,6511
217,6580
218,6500
219,6325
220,6297
221,6273
222,6064
223,6034
224,5906
225,5763
226,5879
227,5634
228,5749
229,5657
230,5483
231,5554
232,5329
233,5289
234,5233
235,5160
236,5156
237,5079
238,4901
239,4789
240,4687
241,4650
242,4593
243,4545
244,4491
245,4213
246,4220
247,4057
248,4089
249,3853
250,3682
251,3804
252,3792
253,3606
254,3629
255,3532
256,3419
257,3312
258,3263
259,3195
260,3178
261,3082
262,2886
263,2978
264,2854
265,2668
266,2782
267,2827
268,2802
269,2832
270,2731
271,2630
272,2631
273,2666
274,2613
275,2580
276,2578
277,2515
278,2544
279,2551
280,2552
281,2521
282,2533
283,2506
284,2465
285,2489
286,2421
287,2365
288,2433
289,2337
290,2458
291,2432
292,2441
293,2330
294,2312
295,2411
296,2351
297,2326
298,2324
299,2309
300,2298
301,2288
302,2329
303,2282
304,2292
305,2325
306,2310
307,2239
308,2223
309,2212
310,2272
311,2232
312,2260
313,2131
314,2253
315,2277
316,2289
317,2198
318,2237
319,2312
320,2278
321,2158
322,2185
323,2219
324,2175
325,2181
326,2166
327,2121
328,2123
329,2180
330,2187
331,2220
332,2122
333,2168
334,2171
335,2184
336,2157
337,2089
338,2056
339,2040
340,2054
341,2092
342,2029
343,2092
344,1997
345,2107
346,2078
347,2064
348,2097
349,2081
350,2060
351,2111
352,2113
353,2082
354,2063
355,2067
356,2125
357,2152
358,2090
359,2140
360,2134
361,2061
362,2179
363,2088
364,2047
365,1953
366,2127
367,2064
368,2029
369,2035
370,1943
371,1906
372,1906
373,1997
374,1971
375,1933
376,1914
377,1938
378,1976
379,1916
380,1901
381,1919
382,1890
383,1889
384,1855
385,1913
386,1892
387,1863
388,1864
389,1799
390,1861
391,1775
392,1813
393,1779
394,1751
395,1821
396,1759
397,1786
398,1820
399,1740
400,1728
401,1708
402,1716
403,1730
404,1708
405,1793
406,1682
407,1806
408,1675
409,1644
410,1688
411,1637
412,1617
413,1694
414,1609
415,1695
416,1688
417,1579
418,1678
419,1622
420,1592
421,1588
422,1578
423,1593
424,1604
425,1599
426,1605
