PCS length (L),Number of PCS of Length L
0,0
1,5600288
2,5030160
3,4627950
4,4280120
5,3980310
6,3657426
7,3399723
8,3177678
9,2929177
10,2712826
11,2537284
12,2341826
13,2183182
14,2053511
15,1899631
16,1767052
17,1657997
18,1531336
19,1427702
20,1341780
21,1241344
22,1157466
23,1093789
24,1012769
25,945624
26,893017
27,825057
28,772092
29,729243
30,675483
31,632024
32,597866
33,552965
34,519269
35,491427
36,455204
37,427029
38,404885
39,373996
40,350252
41,335023
42,309165
43,290527
44,277686
45,257079
46,241106
47,230203
48,212713
49,200023
50,192091
51,176833
52,165079
53,160077
54,146984
55,138331
56,134416
57,123344
58,116397
59,112447
60,103003
61,97427
62,93943
63,86970
64,81705
65,79242
66,72736
67,68367
68,66764
69,61156
70,58170
71,56919
72,51517
73,49138
74,47873
75,44233
76,41559
77,40847
78,37635
79,35614
80,35078
81,31844
82,29979
83,30046
84,27168
85,26040
86,25762
87,23622
88,22271
89,22329
90,20081
91,19386
92,19080
93,17323
94,16656
95,16566
96,15157
97,14470
98,14405
99,13257
100,12395
101,12598
102,11411
103,10900
104,11161
105,9799
106,9426
107,9616
108,8679
109,8285
110,8377
111,7617
112,7370
113,7421
114,6684
115,6559
116,6624
117,6026
118,5924
119,5815
120,5392
121,5006
122,5281
123,4739
124,4590
125,4720
126,4132
127,3987
128,4277
129,3900
130,3747
131,3777
132,3395
133,3268
134,3343
135,3061
136,2880
137,3080
138,2767
139,2656
140,2756
141,2487
142,2322
143,2528
144,2217
145,2085
146,2315
147,2021
148,2056
149,2066
150,1879
151,1793
152,1821
153,1657
154,1625
155,1700
156,1541
157,1563
158,1577
159,1365
160,1363
161,1428
162,1280
163,1294
164,1280
165,1191
166,1137
167,1235
168,1170
169,1018
170,1099
171,1024
172,1044
173,1032
174,948
175,887
176,1006
177,831
178,834
179,935
180,776
181,765
182,837
183,749
184,720
185,774
186,673
187,673
188,694
189,672
190,639
191,650
192,597
193,565
194,589
195,560
196,566
197,539
198,533
199,489
200,514
201,470
202,507
203,462
204,445
205,452
206,498
207,426
208,413
209,446
210,380
211,385
212,393
213,386
214,371
215,348
216,353
217,378
218,360
219,317
220,302
221,314
222,328
223,274
224,315
225,279
226,286
227,298
228,242
229,240
230,264
231,226
232,232
233,229
234,226
235,238
236,248
237,232
238,225
239,237
240,219
241,197
242,204
243,203
244,191
245,195
246,198
247,164
248,180
249,162
250,172
251,166
252,137
253,138
254,131
255,153
256,149
257,158
258,163
259,133
260,158
261,139
262,130
263,167
264,121
265,132
266,131
267,134
268,123
269,137
270,105
271,110
272,140
273,117
274,103
275,87
276,99
277,86
278,109
279,90
280,110
281,109
282,95
283,89
284,84
285,76
286,89
287,85
288,71
289,95
290,84
291,85
292,90
293,77
294,75
295,66
296,75
297,66
298,82
299,68
300,82
301,63
302,72
303,67
304,57
305,57
306,57
307,51
308,58
309,59
310,68
311,66
312,68
313,54
314,52
315,56
316,37
317,53
318,43
319,51
320,44
321,40
322,32
323,52
324,44
325,48
326,52
327,36
328,39
329,46
330,46
331,37
332,51
333,43
334,38
335,51
336,30
337,30
338,42
339,49
340,40
341,41
342,35
343,35
344,47
345,25
346,33
347,34
348,33
349,39
350,32
351,29
352,38
353,24
354,33
355,31
356,34
357,33
358,23
359,30
360,16
361,28
362,29
363,32
364,23
365,32
366,30
367,28
368,33
369,31
370,25
371,27
372,21
373,22
374,24
375,19
376,19
377,31
378,20
379,17
380,26
381,16
382,18
383,25
384,23
385,20
386,23
387,16
388,29
389,15
390,16
391,16
392,17
393,21
394,16
395,25
396,20
397,11
398,22
399,20
400,20
401,20
402,16
403,23
404,15
405,13
406,16
407,14
408,11
409,21
410,16
411,20
412,21
413,10
414,12
415,13
416,19
417,14
418,12
419,9
420,16
421,17
422,10
423,8
424,12
425,8
426,10
427,5
428,11
429,15
430,12
431,7
432,11
433,9
434,14
435,8
436,7
437,6
438,7
439,12
440,12
441,17
442,3
443,9
444,12
445,12
446,14
447,14
448,9
449,15
450,15
451,10
452,11
453,6
454,8
455,5
456,12
457,6
458,6
459,13
460,14
461,7
462,3
463,7
464,7
465,13
466,8
467,14
468,7
469,7
470,11
471,5
472,7
473,10
474,8
475,6
476,6
477,9
478,7
479,8
480,7
481,7
482,6
483,7
484,0
485,10
486,4
487,4
488,7
489,5
490,6
491,5
492,4
493,10
494,7
495,7
496,7
497,7
498,6
499,8
500,1
501,7
502,11
503,2
504,6
505,3
506,8
507,8
508,10
509,4
510,8
511,3
512,4
513,4
514,4
515,2
516,2
517,1
518,5
519,3
520,4
521,2
522,4
523,3
524,4
525,4
526,6
527,4
528,8
529,9
530,9
531,7
532,5
533,7
534,4
535,4
536,4
537,4
538,3
539,3
540,5
541,6
542,6
543,3
544,2
545,5
546,3
547,6
548,1
549,3
550,2
551,8
552,3
553,6
554,0
555,4
556,2
557,0
558,3
559,1
560,4
561,4
562,1
563,2
564,5
565,2
566,3
567,0
568,1
569,1
570,1
571,2
572,3
573,1
574,3
575,2
576,5
577,2
578,4
579,3
580,3
581,2
582,4
583,4
584,3
585,1
586,0
587,3
588,0
589,1
590,1
591,2
592,1
593,2
594,0
595,5
596,3
597,2
598,4
599,3
600,0
601,3
602,3
603,1
604,1
605,1
606,3
607,2
608,2
609,0
610,4
611,3
612,3
613,2
614,3
615,1
616,1
617,2
618,4
619,2
620,1
621,1
622,2
623,0
624,1
625,0
626,3
627,0
628,1
629,1
630,1
631,1
632,2
633,0
634,2
635,1
636,1
637,1
638,0
639,1
640,4
641,2
642,0
643,0
644,4
645,1
646,1
647,0
648,1
649,2
650,3
651,2
652,2
653,3
654,2
655,1
656,1
657,3
658,4
659,0
660,2
661,2
662,1
663,0
664,1
665,1
666,2
667,0
668,1
669,1
670,2
671,1
672,0
673,4
674,0
675,1
676,3
677,1
678,3
679,2
680,0
681,2
682,0
683,1
684,0
685,1
686,0
687,0
688,0
689,1
690,0
691,1
692,2
693,2
694,1
695,0
696,0
697,1
698,1
699,0
700,0
701,0
702,1
703,1
704,2
705,0
706,0
707,1
708,1
709,0
710,0
711,1
712,2
713,1
714,0
715,0
716,1
717,0
718,1
719,2
720,0
721,1
722,0
723,0
724,2
725,0
726,1
727,2
728,1
729,2
730,1
731,2
732,2
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,1
743,0
744,0
745,1
746,1
747,0
748,1
749,0
750,1
751,0
752,0
753,0
754,1
755,0
756,0
757,0
758,1
759,1
760,0
761,1
762,1
763,1
764,1
765,0
766,2
767,0
768,0
769,0
770,1
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,1
779,1
780,0
781,0
782,0
783,0
784,0
785,0
786,1
787,0
788,0
789,3
790,0
791,0
792,0
793,0
794,0
795,1
796,0
797,1
798,0
799,0
800,0
801,0
802,1
803,0
804,1
805,0
806,0
807,0
808,3
809,0
810,1
811,0
812,0
813,0
814,0
815,0
816,1
817,1
818,0
819,1
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,2
831,0
832,0
833,0
834,0
835,1
836,1
837,0
838,0
839,0
840,1
841,0
842,0
843,0
844,0
845,0
846,1
847,0
848,0
849,0
850,1
851,0
852,0
853,0
854,0
855,2
856,0
857,0
858,0
859,0
860,0
861,1
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,1
874,0
875,0
876,0
877,0
878,2
879,0
880,0
881,0
882,1
883,1
884,0
885,1
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,1
896,0
897,0
898,0
899,0
900,1
901,0
902,0
903,0
904,1
905,1
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,1
921,0
922,0
923,0
924,0
925,0
926,0
927,1
928,0
929,0
930,1
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,1
939,0
940,0
941,0
942,0
943,1
944,0
945,0
946,0
947,0
948,1
949,0
950,0
951,0
952,0
953,0
954,1
955,0
956,0
957,0
958,0
959,1
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
