PCS length (L),Number of PCS of Length L
0,0
1,584136
2,526853
3,483059
4,450784
5,427757
6,405446
7,390500
8,375604
9,360717
10,346635
11,333629
12,319359
13,309612
14,302320
15,292008
16,285049
17,276473
18,267713
19,261226
20,255482
21,248136
22,243442
23,238000
24,231023
25,225971
26,221464
27,216038
28,210037
29,208303
30,203055
31,198024
32,194580
33,189772
34,186469
35,182743
36,178798
37,175181
38,172816
39,167980
40,165888
41,162746
42,158581
43,155319
44,153940
45,149949
46,147430
47,144959
48,142290
49,138780
50,137436
51,134298
52,132265
53,130395
54,127858
55,125443
56,123535
57,120689
58,118530
59,117144
60,114702
61,112728
62,110591
63,109026
64,107266
65,105221
66,103352
67,101609
68,100076
69,98495
70,96341
71,94993
72,93032
73,91840
74,90614
75,88909
76,87438
77,86751
78,84754
79,82895
80,81907
81,79780
82,78739
83,77731
84,75948
85,75309
86,74391
87,73406
88,72198
89,70803
90,69849
91,68477
92,67489
93,65919
94,65261
95,64075
96,62943
97,62577
98,60917
99,60113
100,58984
101,58786
102,57536
103,56417
104,55428
105,55072
106,54231
107,53568
108,51898
109,51322
110,51046
111,49791
112,49584
113,48533
114,47756
115,47176
116,46578
117,45490
118,44801
119,44240
120,43587
121,42835
122,42460
123,41895
124,40995
125,40564
126,39741
127,39255
128,38795
129,38222
130,37256
131,37055
132,36545
133,35792
134,35490
135,34988
136,34424
137,33780
138,33096
139,33030
140,32501
141,31970
142,31487
143,31175
144,30475
145,29788
146,29745
147,29619
148,28841
149,28366
150,27969
151,27777
152,27427
153,26830
154,26536
155,26236
156,26030
157,25403
158,24906
159,24424
160,24522
161,23850
162,23609
163,23239
164,22916
165,22471
166,22498
167,21906
168,21584
169,21336
170,20986
171,20752
172,20674
173,20507
174,20132
175,19750
176,19394
177,19159
178,18803
179,18630
180,18365
181,18333
182,17825
183,17486
184,17513
185,17308
186,16874
187,16849
188,16462
189,16011
190,16104
191,15908
192,15718
193,15176
194,15197
195,14910
196,14597
197,14542
198,14198
199,14201
200,13951
201,13739
202,13918
203,13413
204,13382
205,13208
206,12913
207,12905
208,12533
209,12371
210,12194
211,11834
212,11918
213,11896
214,11700
215,11515
216,11421
217,11098
218,11043
219,10767
220,10899
221,10732
222,10382
223,10259
224,10201
225,10023
226,9916
227,9768
228,9745
229,9391
230,9645
231,9346
232,9223
233,9222
234,9090
235,8774
236,8802
237,8687
238,8509
239,8601
240,8376
241,8110
242,8137
243,8134
244,7866
245,7846
246,7615
247,7639
248,7502
249,7397
250,7308
251,7248
252,7117
253,7089
254,6944
255,6862
256,6781
257,6762
258,6727
259,6502
260,6532
261,6521
262,6232
263,6199
264,6143
265,6134
266,5937
