PCS length (L),Number of PCS of Length L
0,0
1,5332286
2,4789133
3,4409472
4,4084734
5,3802037
6,3497936
7,3252404
8,3044373
9,2805389
10,2604138
11,2436669
12,2250914
13,2099308
14,1975131
15,1831433
16,1704307
17,1600361
18,1478962
19,1382399
20,1299381
21,1203065
22,1123941
23,1058059
24,981796
25,918828
26,865882
27,802538
28,750630
29,708138
30,657815
31,615874
32,582456
33,539622
34,506120
35,479516
36,443717
37,416708
38,396838
39,365371
40,343334
41,326766
42,303805
43,285400
44,273325
45,252487
46,236422
47,226634
48,209569
49,196967
50,188577
51,174773
52,163498
53,157571
54,145467
55,137118
56,131422
57,122217
58,114932
59,110677
60,101343
61,96497
62,93116
63,86149
64,81441
65,78423
66,72139
67,68334
68,66233
69,60752
70,57441
71,56371
72,51468
73,48989
74,47997
75,44192
76,41038
77,40930
78,37089
79,35653
80,35137
81,31730
82,30194
83,29751
84,27374
85,26115
86,25738
87,23506
88,22456
89,22190
90,20202
91,19372
92,19288
93,17459
94,16610
95,16582
96,15358
97,14432
98,14557
99,13140
100,12412
101,12683
102,11332
103,10954
104,11158
105,9891
106,9443
107,9567
108,8863
109,8433
110,8430
111,7531
112,7273
113,7667
114,6759
115,6492
116,6689
117,6071
118,5808
119,5836
120,5381
121,5124
122,5377
123,4739
124,4486
125,4657
126,4256
127,4049
128,4170
129,3909
130,3795
131,3833
132,3505
133,3252
134,3540
135,3041
136,2927
137,3110
138,2847
139,2732
140,2756
141,2501
142,2331
143,2498
144,2309
145,2095
146,2230
147,2080
148,1983
149,2125
150,1860
151,1864
152,1940
153,1661
154,1631
155,1777
156,1536
157,1554
158,1608
159,1403
160,1409
161,1447
162,1278
163,1308
164,1353
165,1165
166,1125
167,1222
168,1152
169,1101
170,1101
171,997
172,1056
173,1103
174,954
175,948
176,954
177,834
178,831
179,921
180,803
181,805
182,816
183,740
184,710
185,750
186,672
187,708
188,702
189,680
190,622
191,667
192,583
193,557
194,646
195,545
196,529
197,544
198,531
199,523
200,537
201,492
202,468
203,440
204,487
205,426
206,472
207,439
208,418
209,443
210,400
211,376
212,411
213,392
214,360
215,384
216,352
217,343
218,384
219,370
220,329
221,326
222,293
223,317
224,311
225,262
226,247
227,288
228,278
229,265
230,276
231,243
232,249
233,253
234,257
235,240
236,235
237,231
238,250
239,236
240,231
241,203
242,198
243,195
244,174
245,220
246,185
247,186
248,203
249,193
250,144
251,178
252,159
253,155
254,159
255,143
256,151
257,180
258,148
259,141
260,168
261,133
262,127
263,147
264,130
265,127
266,136
267,123
268,118
269,130
270,124
271,105
272,109
273,103
274,111
275,95
276,91
277,85
278,99
279,119
280,86
281,102
282,98
283,86
284,99
285,99
286,70
287,98
288,83
289,97
290,92
291,80
292,95
293,79
294,59
295,68
296,73
297,78
298,81
299,80
300,87
301,65
302,70
303,72
304,72
305,66
306,54
307,75
308,74
309,57
310,59
311,75
312,59
313,49
314,47
315,51
316,39
317,59
318,53
319,59
320,67
321,59
322,48
323,50
324,54
325,44
326,50
327,44
328,44
329,47
330,35
331,35
332,53
333,35
334,41
335,37
336,42
337,29
338,45
339,55
340,33
341,35
342,43
343,32
344,42
345,33
346,33
347,45
348,29
349,37
350,33
351,28
352,32
353,28
354,21
355,35
356,35
357,36
358,31
359,37
360,22
361,31
362,25
363,24
364,23
365,27
366,26
367,27
368,33
369,26
370,22
371,31
372,15
373,24
374,24
375,24
376,21
377,25
378,14
379,22
380,28
381,18
382,20
383,31
384,26
385,15
386,20
387,32
388,21
389,29
390,19
391,23
392,13
393,25
394,10
395,17
396,21
397,17
398,19
399,23
400,21
401,18
402,17
403,24
404,20
405,15
406,20
407,19
408,18
409,21
410,18
411,15
412,20
413,11
414,13
415,21
416,14
417,17
418,15
419,18
420,14
421,18
422,10
423,17
424,10
425,11
426,14
427,12
428,12
429,8
430,14
431,13
432,13
433,13
434,9
435,7
436,10
437,12
438,9
439,12
440,11
441,11
442,10
443,11
444,10
445,16
446,12
447,10
448,7
449,9
450,15
451,7
452,7
453,6
454,11
455,12
456,16
457,10
458,8
459,11
460,9
461,11
462,7
463,7
464,11
465,12
466,8
467,11
468,8
469,9
470,8
471,8
472,5
473,9
474,7
475,6
476,6
477,11
478,4
479,11
480,8
481,10
482,8
483,6
484,3
485,4
486,6
487,15
488,9
489,5
490,6
491,5
492,5
493,4
494,8
495,11
496,9
497,6
498,5
499,4
500,3
501,6
502,6
503,1
504,7
505,5
