PCS length (L),Number of PCS of Length L
0,0
1,49480
2,46836
3,53788
4,62288
5,69616
6,73581
7,76731
8,77901
9,76846
10,76504
11,73737
12,71772
13,68418
14,65864
15,63541
16,60296
17,60445
18,58223
19,57749
20,54925
21,52161
22,52373
23,50156
24,49980
25,49061
26,46993
27,46748
28,44644
29,44962
30,43279
31,42080
32,41282
33,40507
34,40234
35,39595
36,37961
37,37160
38,36454
39,35617
40,34964
41,34255
42,33309
43,32765
44,32223
45,31078
46,30446
47,29683
48,29006
49,28609
50,27520
51,27419
52,26884
53,26254
54,25694
55,25075
56,24909
57,24573
58,24033
59,23515
60,23198
61,22817
62,22637
63,22049
64,21980
65,21230
66,20625
67,20250
68,20057
69,19504
70,19056
71,18788
72,18572
73,18183
74,17935
75,17403
76,17424
77,16877
78,16740
79,16418
80,16124
81,15842
82,15489
83,14956
84,15025
85,14680
86,14344
87,14447
88,13953
89,13723
90,13705
91,13488
92,13165
93,13152
94,12681
95,12591
96,12260
97,12065
98,11976
99,11724
100,11588
101,11403
102,11243
103,11097
104,10992
105,10833
106,10540
107,10340
108,10398
109,10003
110,10027
111,9740
112,9546
113,9407
114,9202
115,8991
116,9067
117,8707
118,8719
119,8645
120,8381
121,8288
122,8114
123,7836
124,8005
125,7741
126,7628
127,7562
128,7125
129,7104
130,7010
131,7110
132,7094
133,6931
134,6689
135,6488
136,6420
137,6287
138,6218
139,6019
140,5879
141,5755
142,5646
143,5574
144,5386
145,5224
146,5309
147,5292
148,5158
149,5155
150,4922
151,4752
152,4806
153,4800
154,4568
155,4569
156,4401
157,4385
158,4306
159,4258
160,4266
161,4091
162,4146
163,3970
164,3956
165,3884
166,3804
167,3730
168,3722
169,3519
170,3462
171,3505
172,3364
173,3282
174,3284
175,3213
176,3270
177,3141
178,3131
179,3038
180,3028
181,3052
182,2937
183,2846
184,2800
185,2831
186,2669
187,2605
188,2644
189,2608
190,2497
191,2470
192,2369
193,2379
194,2344
195,2283
196,2254
197,2148
198,2199
199,2091
200,2158
201,1976
202,2075
203,1959
204,1965
205,1981
206,1931
207,1889
208,1842
209,1814
210,1705
211,1717
212,1650
213,1654
214,1716
215,1654
216,1618
217,1454
218,1528
219,1463
220,1494
221,1469
222,1485
223,1447
224,1316
225,1356
226,1338
227,1285
228,1298
229,1360
230,1288
231,1224
232,1193
233,1186
234,1127
235,1185
236,1137
237,1074
238,1042
239,1037
240,1025
241,981
242,1028
243,974
244,919
245,972
246,936
247,962
248,935
249,895
250,911
251,829
252,866
253,811
254,807
255,813
256,822
257,787
258,749
259,748
260,730
261,717
262,679
263,715
264,698
265,675
266,683
267,617
268,647
269,685
270,592
271,608
272,602
273,601
274,589
275,604
276,552
277,548
278,519
279,540
280,507
281,599
282,548
283,526
284,497
285,512
286,532
287,514
288,496
289,504
290,504
291,466
292,494
293,475
294,487
295,516
296,453
297,525
298,479
299,450
300,451
301,442
302,441
303,484
304,459
305,423
306,405
307,411
308,380
309,379
310,406
311,385
312,366
313,359
314,346
315,324
316,315
317,325
318,304
319,282
320,285
321,273
322,289
323,269
324,259
325,251
326,289
327,245
328,247
329,252
330,222
331,213
332,245
333,263
334,217
335,233
336,221
337,222
338,214
339,201
340,210
341,200
342,220
343,189
344,219
345,193
346,209
347,184
348,194
349,167
350,176
351,168
352,201
353,195
354,173
355,180
356,185
357,168
358,158
359,163
360,150
361,171
362,135
363,168
364,152
365,134
366,158
367,140
368,161
369,129
370,160
371,123
372,126
373,125
374,133
375,136
376,121
377,140
378,129
379,115
380,107
381,113
382,107
383,122
384,113
385,99
386,135
387,93
388,105
389,102
390,108
391,104
392,88
393,97
394,100
395,93
396,81
397,100
398,91
399,87
400,98
401,79
402,90
403,86
404,86
405,83
406,92
407,86
408,91
409,82
410,68
411,73
412,72
413,84
414,77
415,66
416,79
417,59
418,80
419,62
420,82
421,57
422,63
423,66
424,53
425,70
426,67
427,63
428,57
429,70
430,45
431,59
432,47
433,60
434,52
435,54
436,54
437,46
438,50
439,49
440,50
441,47
442,39
443,52
444,38
445,43
446,56
447,39
448,37
449,48
450,38
451,36
452,49
453,43
454,33
455,39
456,36
457,33
458,41
459,35
460,37
461,44
462,31
463,34
464,37
465,38
466,32
467,28
468,31
469,35
470,33
471,28
472,25
473,31
474,30
475,28
476,36
477,37
478,33
479,22
480,23
481,33
482,27
483,19
484,32
485,25
486,26
487,24
488,33
489,22
490,30
491,31
492,22
493,15
494,24
495,21
496,21
497,32
498,34
499,19
500,17
501,21
502,14
503,19
504,23
505,23
506,18
507,18
508,17
509,20
510,14
511,13
512,23
513,21
514,18
515,14
516,18
517,13
518,15
519,11
520,18
521,23
522,17
523,25
524,14
525,18
526,13
527,17
528,10
529,11
530,22
531,9
532,14
533,17
534,13
535,17
536,16
537,11
538,9
539,16
540,8
541,12
542,7
543,11
544,8
545,12
546,12
547,9
548,12
549,13
550,11
551,11
552,10
553,8
554,8
555,9
556,13
557,12
558,10
559,11
560,8
561,9
562,4
563,14
564,12
565,15
566,10
567,8
568,3
569,11
570,9
571,7
572,9
573,7
574,13
575,12
576,3
577,8
578,5
579,13
580,5
581,8
582,10
583,4
584,6
585,4
586,7
587,10
588,6
589,3
590,5
591,10
592,11
593,4
594,6
595,6
596,3
597,3
598,3
599,3
600,6
601,6
602,10
603,7
604,6
605,3
606,3
607,9
608,5
609,7
610,4
611,6
612,4
613,5
614,4
615,4
616,6
617,6
618,3
619,6
620,1
621,7
622,2
623,4
624,1
625,5
626,4
627,5
628,9
629,4
630,1
631,5
632,3
633,4
634,5
635,4
636,4
637,2
638,1
639,2
640,2
641,5
642,0
643,2
644,5
645,6
646,2
647,3
648,3
649,2
650,4
651,3
652,4
653,3
654,3
655,2
656,1
657,1
658,3
659,3
660,3
661,3
662,1
663,1
664,1
665,3
666,1
667,5
668,1
669,2
670,3
671,2
672,1
673,4
674,1
675,3
676,0
677,2
678,8
679,3
680,3
681,3
682,0
683,0
684,2
685,2
686,2
687,2
688,4
689,1
690,4
691,1
692,1
693,3
694,1
695,3
696,4
697,0
698,4
699,1
700,2
701,3
702,1
703,2
704,1
705,0
706,1
707,0
708,1
709,1
710,2
711,1
712,1
713,5
714,1
715,4
716,3
717,2
718,2
719,2
720,1
721,1
722,1
723,3
724,0
725,0
726,2
727,1
728,4
729,1
730,0
731,2
732,1
733,0
734,0
735,0
736,0
737,0
738,2
739,2
740,3
741,3
742,0
743,0
744,1
745,2
746,1
747,0
748,1
749,0
750,1
751,2
752,1
753,1
754,3
755,0
756,2
757,0
758,1
759,1
760,1
761,0
762,1
763,2
764,2
765,1
766,1
767,1
768,1
769,0
770,1
771,0
772,0
773,1
774,1
775,1
776,1
777,0
778,0
779,0
780,1
781,1
782,2
783,1
784,0
785,2
786,2
787,1
788,2
789,3
790,1
791,2
792,0
793,1
794,0
795,0
796,1
797,0
798,1
799,0
800,0
801,1
802,0
803,0
804,0
805,1
806,0
807,1
808,0
809,1
810,0
811,1
812,0
813,0
814,0
815,0
816,1
817,1
818,0
819,1
820,2
821,1
822,0
823,0
824,0
825,0
826,0
827,0
828,1
829,1
830,1
831,0
832,0
833,0
834,0
835,1
836,1
837,0
838,1
839,0
840,0
841,0
842,1
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,2
855,0
856,1
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,2
871,1
872,1
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,1
882,0
883,1
884,0
885,0
886,0
887,1
888,0
889,0
890,1
891,0
892,1
893,0
894,1
895,0
896,0
897,0
898,1
899,1
900,0
901,1
902,0
903,1
904,1
905,0
906,0
907,1
908,1
909,0
910,0
911,0
912,0
913,0
914,0
915,1
916,1
917,1
918,1
919,0
920,0
921,0
922,1
923,2
924,0
925,0
926,0
927,0
928,0
929,0
930,1
931,1
932,0
933,1
934,0
935,0
936,0
937,0
938,1
939,0
940,0
941,0
942,1
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,1
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,1
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,1
973,0
974,0
975,0
976,0
977,1
978,0
979,0
980,0
981,1
982,0
983,1
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,1
1011,1
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,2
1022,0
1023,0
1024,1
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
