PCS length (L),Number of PCS of Length L
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,81910
21,47271
22,32288
23,49516
24,30361
25,26294
26,25100
27,31488
28,22204
29,712225
30,21603
31,18555
32,18146
33,16630
34,20300
35,14356
36,13979
37,12869
38,14039
39,12509
40,10723
41,10512
42,10035
43,10139
44,12835
45,8428
46,8179
47,8701
48,7339
49,15808
50,6974
51,6693
52,6106
53,6163
54,5994
55,5299
56,5015
57,5355
58,4279
59,4310
60,4120
61,3932
62,3917
63,3683
64,3727
65,6137
66,3070
67,2890
68,2734
69,2644
70,2558
71,2551
72,2352
73,2359
74,2285
75,2255
76,1904
77,1990
78,1892
79,1682
80,1876
81,1582
82,1465
83,2299
84,1298
85,1291
86,1295
87,1239
88,1170
89,1059
90,1211
91,996
92,950
93,887
94,914
95,865
96,833
97,752
98,749
99,789
100,688
101,639
102,671
103,642
104,598
105,785
106,522
107,547
108,472
109,549
110,510
111,430
112,421
113,418
114,412
115,414
116,372
117,364
118,337
119,302
120,314
121,300
122,291
123,309
124,281
125,272
126,245
127,262
128,230
129,300
130,206
131,206
132,215
133,201
134,180
135,167
136,178
137,165
138,128
139,180
140,139
141,155
142,124
143,118
144,136
145,128
146,137
147,118
148,116
149,133
150,111
151,122
152,84
153,100
154,99
155,101
156,78
157,89
158,96
159,81
160,81
161,67
162,66
163,70
164,58
165,75
166,59
167,50
168,58
169,63
170,64
171,45
172,65
173,60
174,57
175,57
176,58
177,43
178,26
179,41
180,35
181,51
182,45
183,36
184,36
185,33
186,40
187,33
188,36
189,24
190,44
191,27
192,31
193,31
194,43
195,21
196,30
197,36
198,25
199,25
200,19
201,20
202,34
203,22
204,30
205,19
206,20
207,20
208,30
209,20
210,20
211,16
212,23
213,12
214,18
215,28
216,18
217,12
218,14
219,17
220,14
221,16
222,17
223,16
224,12
225,9
226,10
227,12
228,12
229,11
230,9
231,15
232,10
233,9
234,17
235,17
236,12
237,9
238,8
239,9
240,8
241,12
242,9
243,9
244,8
245,8
246,16
247,6
248,7
249,9
250,8
251,9
252,5
253,1
254,9
255,6
256,6
257,6
258,8
259,6
260,3
261,4
262,9
263,6
264,4
265,6
266,8
267,1
268,5
269,5
270,7
271,6
272,9
273,5
274,3
275,5
276,4
277,6
278,6
279,7
280,5
281,7
282,4
283,5
284,2
285,3
286,3
287,5
288,4
289,9
290,5
291,1
292,6
293,1
294,3
295,3
296,4
297,2
298,2
299,2
300,4
301,4
302,1
303,1
304,2
305,2
306,4
307,2
308,2
309,2
310,4
311,3
312,3
313,2
314,5
315,3
316,4
317,1
318,4
319,3
320,4
321,1
322,3
323,2
324,2
325,0
326,3
327,5
328,0
329,1
330,3
331,2
332,2
333,1
334,3
335,0
336,0
337,4
338,2
339,2
340,2
341,0
342,2
343,2
344,0
345,2
346,3
347,3
348,1
349,1
350,1
351,1
352,3
353,0
354,4
355,2
356,1
357,3
358,2
359,1
360,1
361,0
362,2
363,1
364,1
365,4
366,0
367,2
368,1
369,1
370,1
371,2
372,0
373,1
374,1
375,2
376,1
377,0
378,0
379,2
380,2
381,1
382,1
383,2
384,0
385,0
386,0
387,0
388,2
389,1
390,1
391,0
392,0
393,0
394,1
395,0
396,0
397,0
398,0
399,1
400,0
401,0
402,0
403,3
404,0
405,1
406,0
407,1
408,0
409,1
410,1
411,1
412,2
413,0
414,0
415,0
416,0
417,1
418,1
419,0
420,1
421,1
422,0
423,1
424,0
425,0
426,1
427,0
428,1
429,1
430,0
431,0
432,1
433,0
434,0
435,0
436,0
437,0
438,0
439,1
440,0
441,0
442,0
443,0
444,0
445,1
446,1
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,1
456,0
457,1
458,0
459,0
460,0
461,1
462,0
463,1
464,1
465,0
466,0
467,0
468,0
469,0
470,1
471,0
472,0
473,0
474,0
475,1
476,0
477,1
478,0
479,0
480,0
481,1
482,0
483,1
484,0
485,1
486,0
487,1
488,1
489,0
490,0
491,0
492,1
493,0
494,0
495,0
496,1
497,0
498,0
499,2
500,1
501,1
502,0
503,0
504,0
505,0
506,1
507,0
508,1
509,0
510,0
511,0
