PCS length (L),Number of PCS of Length L
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,73251
21,73082
22,67295
23,64926
24,61118
25,58948
26,56951
27,55849
28,52335
29,59263
30,49524
31,47693
32,46742
33,45140
34,44025
35,41615
36,40614
37,38834
38,38017
39,36721
40,35380
41,37745
42,33238
43,32561
44,31722
45,30393
46,29574
47,29076
48,27940
49,27794
50,26571
51,25755
52,25147
53,24705
54,23696
55,23072
56,22812
57,22662
58,21340
59,20332
60,20079
61,19698
62,18809
63,18693
64,18039
65,17704
66,17194
67,16476
68,16427
69,15812
70,15270
71,15199
72,14632
73,13987
74,13999
75,13456
76,13093
77,12815
78,12531
79,12149
80,12054
81,11531
82,11212
83,10939
84,10644
85,10256
86,10066
87,10003
88,10130
89,9411
90,9311
91,8913
92,8555
93,8298
94,8407
95,8071
96,8165
97,7699
98,7436
99,7475
100,7236
101,7114
102,6817
103,6659
104,6424
105,6316
106,6113
107,6123
108,5968
109,5793
110,5687
111,5539
112,5340
113,5165
114,5040
115,5083
116,5052
117,4701
118,4596
119,4518
120,4441
121,4301
122,4245
123,4125
124,4193
125,3994
126,3822
127,3729
128,3782
129,3626
130,3560
131,3486
132,3405
133,3425
134,3198
135,3104
136,3172
137,3000
138,2840
139,2938
140,2846
141,2713
142,2684
143,2662
144,2578
145,2373
146,2395
147,2340
148,2377
149,2272
150,2255
151,2222
152,2014
153,2104
154,2090
155,1969
156,1957
157,1908
158,1821
159,1776
160,1799
161,1670
162,1710
163,1715
164,1639
165,1588
166,1542
167,1495
168,1437
169,1435
170,1417
171,1383
172,1373
173,1360
174,1210
175,1329
176,1288
177,1221
178,1182
179,1207
180,1133
181,1206
182,1020
183,1052
184,1087
185,1004
186,945
187,1007
188,1013
189,892
190,954
191,867
192,967
193,865
194,874
195,817
196,858
197,811
198,777
199,788
200,788
201,763
202,772
203,696
204,715
205,672
206,715
207,621
208,624
209,663
210,602
211,569
212,596
213,573
214,562
215,547
216,552
217,568
218,483
219,533
220,532
221,504
222,513
223,544
224,437
225,483
226,459
227,430
228,451
229,392
230,429
231,379
232,355
233,418
234,387
235,383
236,409
237,342
238,389
239,358
240,345
241,319
242,317
243,342
244,294
245,287
246,293
247,298
248,326
249,307
250,285
251,302
252,282
253,276
254,246
255,255
256,261
257,236
258,213
259,250
260,246
261,222
262,243
263,235
264,212
265,226
266,210
267,250
268,201
269,195
270,180
271,197
272,162
273,192
274,174
275,169
276,184
277,162
278,165
279,158
280,193
281,173
282,161
283,137
284,155
285,125
286,131
287,141
288,133
289,144
290,131
291,108
292,163
293,110
294,125
295,112
296,113
297,109
298,126
299,117
300,97
301,105
302,104
303,128
304,88
305,95
306,112
307,86
308,106
309,95
310,76
311,80
312,68
313,80
314,91
315,86
316,73
317,85
318,71
319,85
320,93
321,76
322,74
323,74
324,78
325,74
326,72
327,73
328,78
329,74
330,67
331,52
332,60
333,75
334,65
335,64
336,49
337,51
338,78
339,63
340,56
341,55
342,50
343,45
344,46
345,58
346,38
347,45
348,48
349,68
350,45
351,56
352,44
353,57
354,36
355,56
356,34
357,44
358,49
359,46
360,39
361,38
362,40
363,48
364,38
365,28
366,33
367,29
368,37
369,33
370,29
371,31
372,38
373,42
374,31
375,32
376,26
377,21
378,31
379,35
380,26
381,25
382,31
383,26
384,37
385,39
386,18
387,26
388,23
389,36
390,32
391,25
392,29
393,15
394,30
395,22
396,23
397,22
398,23
399,10
400,18
401,26
402,16
403,32
404,16
405,17
406,15
407,23
408,21
409,24
410,20
411,16
412,20
413,17
414,20
415,17
416,25
417,20
418,17
419,18
420,17
421,14
422,15
423,16
424,12
425,16
426,19
427,11
428,10
429,11
430,7
431,10
432,15
433,15
434,10
435,14
436,14
437,13
438,10
439,21
440,5
441,14
442,18
443,18
444,21
445,10
446,15
447,10
448,15
449,11
450,11
451,8
452,5
453,8
454,5
455,8
456,9
457,12
458,10
459,12
460,6
461,11
462,4
463,6
464,8
465,9
466,9
467,12
468,8
469,3
470,10
471,12
472,7
473,8
474,4
475,6
476,7
477,5
478,8
479,3
480,3
481,6
482,13
483,10
484,6
485,7
486,4
