PCS length (L),Number of PCS of Length L
0,0
1,10908140
2,7515334
3,3657454
4,2069339
5,1645736
6,678862
7,429505
8,441531
9,163625
10,105513
11,145531
12,50125
13,36216
14,57050
15,19625
16,15178
17,24963
18,9511
19,7580
20,12358
21,4967
22,4182
23,6373
24,2920
25,2441
26,3573
27,1723
28,1650
29,1992
30,1225
31,1032
32,1258
33,837
34,730
35,825
36,590
37,549
38,601
39,433
40,404
41,462
42,329
43,321
44,321
45,268
46,221
47,237
48,200
49,206
50,185
51,154
52,158
53,147
54,133
55,135
56,124
57,113
58,100
59,104
60,95
61,88
62,93
63,67
64,89
65,74
66,58
67,78
68,64
69,61
70,56
71,53
72,51
73,45
74,48
75,49
76,51
77,50
78,45
79,38
80,35
81,21
82,26
83,14
84,31
85,18
86,30
87,21
88,20
89,27
90,23
91,23
92,16
93,16
94,20
95,19
96,21
97,15
98,20
99,13
100,11
101,14
102,18
103,12
104,11
105,16
106,12
107,16
108,13
109,14
110,6
111,10
112,11
113,8
114,14
115,9
116,8
117,6
118,7
119,11
120,6
121,6
122,7
123,6
124,8
125,3
126,10
127,4
128,13
129,10
130,7
131,5
132,6
133,2
134,3
135,5
136,2
137,6
138,3
139,5
140,1
141,8
142,3
143,3
144,4
145,1
146,4
147,8
148,2
149,3
150,5
151,3
152,1
153,3
154,1
155,3
156,2
157,0
158,2
159,4
160,3
161,3
162,4
163,1
164,0
165,2
166,2
167,2
168,0
169,2
170,0
171,2
172,1
173,3
174,3
175,1
176,0
177,1
178,1
179,2
180,1
181,1
182,3
183,1
184,0
185,2
186,0
187,0
188,1
189,3
190,2
191,1
192,1
193,3
194,0
195,0
196,1
197,0
198,0
199,0
200,0
201,0
202,2
203,0
204,1
205,0
206,0
207,0
208,0
209,0
210,1
211,0
212,0
213,0
214,0
215,1
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,2
224,0
225,0
226,0
227,0
228,1
229,0
230,0
231,0
232,0
233,1
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,2
246,0
247,0
248,0
249,0
250,1
251,0
252,0
253,0
254,0
255,0
256,1
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,1
265,0
266,1
267,0
268,0
269,0
270,0
271,0
272,0
273,1
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,1
291,1
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,1
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,1
387,0
388,0
389,0
390,0
