PCS length (L),Number of PCS of Length L
0,0
1,26347
2,28844
3,39273
4,36363
5,36026
6,38075
7,39207
8,40409
9,40705
10,42538
11,43526
12,44627
13,45687
14,47426
15,47438
16,45956
17,46023
18,43733
19,43910
20,41549
21,38705
22,40297
23,38242
24,38767
25,37697
26,34809
27,35469
28,33511
29,34665
30,33510
31,30472
32,31421
33,30221
34,31644
35,30939
36,29374
37,29329
38,28240
39,29079
40,28289
41,27063
42,26308
43,25595
44,25338
45,24980
46,24706
47,24076
48,23925
49,23273
50,23087
51,22743
52,23071
53,22217
54,22023
55,21611
56,21508
57,21644
58,21215
59,20935
60,20681
61,20733
62,20345
63,20450
64,20261
65,20006
66,19719
67,19683
68,19707
69,19708
70,19532
71,19478
72,19511
73,19198
74,19387
75,19098
76,18793
77,18991
78,19021
79,19100
80,19073
81,18550
82,18373
83,17906
84,18029
85,17906
86,18180
87,17721
88,17750
89,17797
90,17925
91,17912
92,17625
93,17852
94,17318
95,17595
96,17609
97,17454
98,17609
99,17418
100,17556
101,17481
102,17371
103,17559
104,17567
105,17846
106,17881
107,18574
108,17855
109,18025
110,17700
111,18184
112,17548
113,17702
114,17647
115,17763
116,18165
117,19172
118,20661
119,19786
120,19738
121,18352
122,18196
123,18379
124,19310
125,19984
126,21582
127,19773
128,19896
129,18227
130,18320
131,19042
132,19346
133,19180
134,18106
135,17702
136,17310
137,16769
138,16466
139,16166
140,16208
141,16277
142,16067
143,15852
144,15543
145,15448
146,15321
147,15450
148,15100
149,15451
150,15127
151,15152
152,15032
153,15283
154,15439
155,15716
156,15840
157,15735
158,15795
159,15585
160,15829
161,15955
162,16294
163,16074
164,15970
165,15679
166,15719
167,15586
168,15467
169,15176
170,14976
171,15026
172,14677
173,14462
174,14519
175,14343
176,14269
177,13765
178,13578
179,13483
180,13090
181,13057
182,12857
183,12611
184,12598
185,12479
186,12578
187,12227
188,12198
189,11695
190,11607
191,11550
192,11259
193,11096
194,10958
195,11001
196,10682
197,10686
198,10633
199,10423
200,10566
201,10431
202,10494
203,10271
204,10400
205,10241
206,10239
207,10121
208,10079
209,10127
210,9961
211,9925
212,9742
213,9747
214,9633
215,9579
216,9494
217,9570
218,9557
219,9352
220,9333
221,9246
222,8951
223,9042
224,8927
225,8850
226,8933
227,8723
228,8597
229,8857
230,8430
231,8490
232,8388
233,8138
234,8100
235,8377
236,8084
237,8191
238,7970
239,7929
240,7800
241,7836
242,7708
243,7727
244,7763
245,7567
246,7508
247,7241
248,7473
249,7304
250,7251
251,7243
252,7147
253,7291
254,7176
255,7096
256,6963
257,7168
258,7121
259,7020
260,7130
261,7136
262,7250
263,7296
264,7344
265,7169
266,7530
267,7328
268,7417
269,7504
270,7568
271,7702
272,8003
273,8490
274,8745
275,8861
276,9247
277,9902
278,10780
279,12590
280,15192
281,18307
282,19594
283,15587
284,13871
285,13164
286,13195
287,13284
288,13640
289,14465
290,14849
291,15413
292,16254
293,16845
294,16965
295,17673
296,17757
297,17390
298,16707
299,15998
300,15342
301,14425
302,13691
303,13097
304,12205
305,11745
306,11152
