PCS length (L),Number of PCS of Length L
0,0
1,593920
2,543099
3,505270
4,478633
5,457345
6,433098
7,418909
8,406398
9,391220
10,377889
11,363584
12,351419
13,340240
14,333035
15,322796
16,313983
17,306198
18,297155
19,288586
20,283441
21,275243
22,268837
23,263579
24,256383
25,250930
26,245972
27,239196
28,234355
29,230475
30,225085
31,219857
32,215668
33,211364
34,206004
35,202405
36,198382
37,193210
38,190331
39,185761
40,181826
41,178669
42,174381
43,171544
44,169471
45,164981
46,161564
47,159629
48,156049
49,153403
50,150729
51,147320
52,144507
53,142642
54,139840
55,136943
56,134645
57,132790
58,129910
59,127861
60,125437
61,122734
62,120724
63,118615
64,116162
65,114532
66,112446
67,109856
68,109023
69,105728
70,104062
71,102379
72,100219
73,98353
74,97287
75,95903
76,94549
77,92499
78,90743
79,88570
80,87919
81,85677
82,84460
83,82656
84,81368
85,79987
86,79056
87,78008
88,76273
89,74530
90,73713
91,72168
92,71593
93,69448
94,68899
95,67904
96,66871
97,65742
98,64688
99,63250
100,62019
101,61645
102,60674
103,58945
104,58179
105,57115
106,56647
107,55880
108,54182
109,53362
110,53401
111,51351
112,51103
113,50418
114,49546
115,48305
116,47676
117,46764
118,46434
119,45679
120,44942
121,44419
122,43735
123,42707
124,42065
125,41641
126,40765
127,39918
128,39136
129,38611
130,38069
131,37868
132,36391
133,36385
134,35806
135,35338
136,34537
137,34271
138,33820
139,33222
140,32821
141,32016
142,31567
143,31271
144,30626
145,29863
146,29601
147,29137
148,28539
149,28389
150,27726
151,27446
152,27314
153,26349
154,25910
155,25798
156,25447
157,24935
158,24517
159,24032
160,23927
161,23415
162,23029
163,22852
164,22241
165,21789
166,21687
167,21302
168,21121
169,20445
170,20173
171,20057
172,19631
173,19376
174,19081
175,18790
176,18886
177,18342
178,17837
179,17731
180,17536
181,17232
182,16783
183,16826
184,16348
185,16443
186,15929
187,16175
188,15431
189,15223
190,14947
191,14875
192,14644
193,14491
194,14049
195,13738
196,13742
197,13638
198,13264
199,13407
200,12885
201,13057
202,12469
203,12382
204,12183
205,12060
206,11941
207,11693
208,11576
209,11470
210,11086
211,11093
212,10743
213,10764
214,10504
215,10340
216,10099
217,9960
218,9789
219,9929
220,9546
221,9765
222,9413
223,9233
224,9224
225,8910
226,8805
227,8745
228,8602
229,8369
230,8380
231,8232
232,8011
233,7932
234,7747
235,7750
236,7695
237,7605
238,7514
239,7393
240,7302
241,7032
242,7040
243,6921
244,7020
245,6799
246,6592
247,6384
248,6606
249,6330
250,6391
251,6078
252,6056
253,6110
254,5851
255,5897
256,5880
257,5633
258,5480
259,5572
260,5436
261,5443
262,5329
263,5209
264,5112
265,5076
266,4998
267,5092
268,4905
269,4911
270,4729
271,4703
272,4600
273,4450
274,4353
275,4491
276,4415
277,4240
278,4301
279,4223
280,4142
281,4115
282,3977
283,3944
284,3906
285,3831
286,3895
287,3678
288,3668
289,3728
290,3801
291,3521
292,3597
293,3516
294,3361
295,3389
296,3273
297,3222
298,3212
299,3260
300,3078
301,3166
302,3043
303,2843
304,2946
305,2944
306,2866
307,2946
308,2853
309,2784
310,2751
311,2691
312,2677
313,2599
314,2649
315,2607
316,2511
317,2504
318,2490
319,2433
320,2370
321,2418
322,2341
323,2309
324,2313
325,2239
326,2174
327,2291
328,2118
329,2127
330,2124
331,2080
332,2104
333,1997
334,2057
335,2051
336,1959
337,1951
338,2049
339,1860
340,1807
341,1782
342,1744
343,1811
344,1805
345,1784
346,1613
347,1655
348,1663
349,1578
350,1592
351,1619
352,1554
353,1524
354,1503
355,1550
356,1575
357,1423
358,1511
359,1423
360,1385
361,1390
362,1410
363,1308
364,1303
365,1387
366,1254
367,1249
368,1285
369,1270
370,1234
371,1211
372,1227
373,1205
374,1157
375,1152
376,1180
377,1134
378,1107
379,1054
380,1124
381,1135
382,1076
383,1049
384,1079
385,1121
386,1008
387,983
388,1031
389,1028
390,1008
391,968
392,969
393,934
394,879
395,935
396,837
397,942
398,832
399,832
400,822
401,791
402,813
403,854
404,771
405,807
406,725
407,837
408,743
409,754
410,820
411,744
412,751
413,717
414,704
415,732
416,719
417,674
418,633
419,691
420,705
421,659
422,632
423,666
424,663
425,616
426,643
427,630
428,627
429,603
430,587
431,552
432,593
433,551
434,539
435,558
436,560
437,567
438,510
439,538
440,474
441,517
442,515
443,509
444,493
445,526
446,515
447,457
448,509
449,486
450,491
451,469
452,437
453,458
454,444
455,437
456,395
457,448
458,409
459,384
460,414
461,418
462,414
463,393
464,396
465,396
466,410
467,386
468,368
469,335
470,415
471,363
472,336
473,365
474,363
475,355
476,342
477,342
478,329
479,324
480,307
481,309
482,302
483,303
484,302
485,327
486,276
487,276
488,316
489,284
490,266
491,272
492,285
493,235
494,296
495,261
496,271
497,264
498,248
499,265
500,267
501,269
502,255
503,244
504,265
505,208
506,248
507,231
508,230
509,230
510,247
511,227
512,228
513,204
514,192
515,208
516,187
517,187
518,228
519,196
520,194
521,197
522,196
523,219
524,184
525,208
526,191
527,186
528,193
529,178
530,167
531,160
532,163
533,161
534,163
535,183
536,179
537,190
538,179
539,173
540,169
541,162
542,153
543,142
544,152
545,160
546,167
547,135
548,162
549,149
550,160
551,174
552,139
553,146
554,130
555,141
556,128
557,130
558,125
559,127
560,107
561,127
562,126
563,129
564,91
565,121
566,127
567,120
568,130
569,126
570,122
571,110
572,113
573,100
574,113
575,132
576,113
577,110
578,114
579,104
580,109
581,93
582,89
583,90
584,105
585,76
586,120
587,101
588,93
589,90
590,100
591,88
592,96
593,88
594,80
595,84
596,88
597,94
598,92
599,91
600,85
601,70
602,85
603,73
604,81
605,79
606,77
607,55
608,86
609,76
610,83
611,85
612,74
613,77
614,60
615,64
616,62
617,65
618,90
619,66
620,56
621,60
622,78
623,55
624,66
625,73
626,70
627,54
628,68
629,56
630,56
631,66
632,61
633,52
634,59
635,56
636,55
637,61
638,51
639,49
640,52
641,56
642,50
643,45
644,58
645,52
646,56
647,61
648,48
649,43
650,47
651,57
652,50
653,56
654,41
655,59
656,48
657,46
658,35
659,43
660,47
661,45
662,36
663,49
664,42
665,41
666,39
667,43
668,39
669,51
670,37
671,43
672,41
673,44
674,35
675,35
676,39
677,30
678,54
679,37
680,48
681,46
682,39
683,34
684,29
685,41
686,28
687,33
688,37
689,34
690,39
691,29
692,34
693,22
694,35
695,39
696,33
697,37
698,21
699,37
700,24
701,30
702,38
703,26
704,21
705,25
706,35
707,31
708,37
709,34
710,23
711,25
712,25
713,36
714,14
715,22
716,23
717,19
718,25
719,30
720,25
721,18
722,28
723,22
724,23
725,25
726,32
727,26
728,30
729,32
730,19
731,21
732,15
733,22
734,19
735,21
736,19
737,18
738,20
739,16
740,16
741,24
742,25
743,20
744,18
745,13
746,14
747,20
748,27
749,27
750,24
751,19
752,21
753,16
754,18
755,11
756,17
757,14
758,16
759,26
760,20
761,15
762,18
763,17
764,26
765,12
766,13
767,11
768,16
769,12
770,18
771,16
772,20
773,15
774,14
775,11
776,18
777,8
778,15
779,13
780,11
781,17
782,11
783,10
784,21
785,13
786,10
787,12
788,19
789,20
790,14
791,22
792,13
793,12
794,8
795,15
796,14
797,16
798,7
799,10
800,18
801,15
802,12
803,10
804,7
805,18
806,15
807,9
808,16
809,7
810,14
811,10
812,10
813,12
814,5
815,9
816,0
817,12
818,13
819,11
820,12
821,7
822,12
823,12
824,13
825,14
826,9
827,5
828,8
829,3
830,7
831,4
832,6
833,10
834,13
835,13
836,12
837,10
838,12
839,7
840,8
841,5
842,8
843,8
844,3
845,8
846,16
847,7
848,7
849,13
850,8
851,8
852,5
853,11
854,7
855,10
856,10
857,10
858,9
859,9
860,7
861,6
862,9
863,3
864,5
865,8
866,9
867,4
868,5
869,1
870,3
871,8
872,7
873,10
874,3
875,3
876,6
877,3
878,5
879,2
880,6
881,7
882,8
883,6
884,10
885,3
886,3
887,5
888,6
889,5
890,3
891,4
892,2
893,8
894,3
895,6
896,5
897,3
898,2
899,6
900,3
901,9
902,5
903,4
904,3
905,4
906,2
907,5
908,8
909,7
910,7
911,4
912,4
913,2
914,4
915,2
916,3
917,0
918,2
919,5
920,0
921,4
922,3
923,2
